"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.4.29 HS50, MS3, IMU Together.CR1X","7948","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-27 08:46:21.9",3574,0,0,0,0,0,0
"2023-05-27 08:46:21.95",3575,0,0,0,0,0,0
"2023-05-27 08:46:22",3576,0,0,0,0,0,0
"2023-05-27 08:46:22.05",3577,0,0,0,0,0,0
"2023-05-27 08:46:22.1",3578,0,0,0,0,0,0
"2023-05-27 08:46:22.15",3579,0,0,0,0,0,0
"2023-05-27 08:46:22.2",3580,0,0,0,0,0,0
"2023-05-27 08:46:22.25",3581,0,0,0,0,0,0
"2023-05-27 08:46:22.3",3582,0,0,0,0,0,0
"2023-05-27 08:46:22.35",3583,0,0,0,0,0,0
"2023-05-27 08:46:22.4",3584,0,0,0,0,0,0
"2023-05-27 08:46:22.45",3585,0,0,0,0,0,0
"2023-05-27 08:46:22.5",3586,0,0,0,0,0,0
"2023-05-27 08:46:22.55",3587,0,0,0,0,0,0
"2023-05-27 08:46:22.6",3588,0,0,0,0,0,0
"2023-05-27 08:46:22.65",3589,0,0,0,0,0,0
"2023-05-27 08:46:22.7",3590,0,0,0,0,0,0
"2023-05-27 08:46:22.75",3591,0,0,0,0,0,0
"2023-05-27 08:46:22.8",3592,0,0,0,0,0,0
"2023-05-27 08:46:22.85",3593,0,0,0,0,0,0
"2023-05-27 08:46:22.9",3594,0,0,0,0,0,0
"2023-05-27 08:46:22.95",3595,0,0,0,0,0,0
"2023-05-27 08:46:23",3596,0,0,0,0,0,0
"2023-05-27 08:46:23.05",3597,0,0,0,0,0,0
"2023-05-27 08:46:23.1",3598,0,0,0,0,0,0
"2023-05-27 08:46:23.15",3599,0,0,0,0,0,0
"2023-05-27 08:46:23.2",3600,0,0,0,0,0,0
"2023-05-27 08:46:23.25",3601,0,0,0,0,0,0
"2023-05-27 08:46:23.3",3602,0,0,0,0,0,0
"2023-05-27 08:46:23.35",3603,0,0,0,0,0,0
"2023-05-27 08:46:23.4",3604,0,0,0,0,0,0
"2023-05-27 08:46:23.45",3605,0,0,0,0,0,0
"2023-05-27 08:46:23.5",3606,0,0,0,0,0,0
"2023-05-27 08:46:23.55",3607,0,0,0,0,0,0
"2023-05-27 08:46:23.6",3608,0,0,0,0,0,0
"2023-05-27 08:46:23.65",3609,0,0,0,0,0,0
"2023-05-27 08:46:23.7",3610,0,0,0,0,0,0
"2023-05-27 08:46:23.75",3611,0,0,0,0,0,0
"2023-05-27 08:46:23.8",3612,0,0,0,0,0,0
"2023-05-27 08:46:23.85",3613,0,0,0,0,0,0
"2023-05-27 08:46:23.9",3614,0,0,0,0,0,0
"2023-05-27 08:46:23.95",3615,0,0,0,0,0,0
"2023-05-27 08:46:24",3616,0,0,0,0,0,0
"2023-05-27 08:46:24.05",3617,0,0,0,0,0,0
"2023-05-27 08:46:24.1",3618,0,0,0,0,0,0
"2023-05-27 08:46:24.15",3619,0,0,0,0,0,0
"2023-05-27 08:46:24.2",3620,0,0,0,0,0,0
"2023-05-27 08:46:24.25",3621,0,0,0,0,0,0
"2023-05-27 08:46:24.3",3622,0,0,0,0,0,0
"2023-05-27 08:46:24.35",3623,0,0,0,0,0,0
"2023-05-27 08:46:24.4",3624,0,0,0,0,0,0
"2023-05-27 08:46:24.45",3625,0,0,0,0,0,0
"2023-05-27 08:46:24.5",3626,0,0,0,0,0,0
"2023-05-27 08:46:24.55",3627,0,0,0,0,0,0
"2023-05-27 08:46:24.6",3628,0,0,0,0,0,0
"2023-05-27 08:46:24.65",3629,0,0,0,0,0,0
"2023-05-27 08:46:24.7",3630,0,0,0,0,0,0
"2023-05-27 08:46:24.75",3631,0,0,0,0,0,0
"2023-05-27 08:46:24.8",3632,0,0,0,0,0,0
"2023-05-27 08:46:24.85",3633,0,0,0,0,0,0
"2023-05-27 08:46:24.9",3634,0,0,0,0,0,0
"2023-05-27 08:46:24.95",3635,0,0,0,0,0,0
"2023-05-27 08:46:25",3636,0,0,0,0,0,0
"2023-05-27 08:46:25.05",3637,0,0,0,0,0,0
"2023-05-27 08:46:25.1",3638,0,0,0,0,0,0
"2023-05-27 08:46:25.15",3639,0,0,0,0,0,0
"2023-05-27 08:46:25.2",3640,0,0,0,0,0,0
"2023-05-27 08:46:25.25",3641,0,0,0,0,0,0
"2023-05-27 08:46:25.3",3642,0,0,0,0,0,0
"2023-05-27 08:46:25.35",3643,0,0,0,0,0,0
"2023-05-27 08:46:25.4",3644,0,0,0,0,0,0
"2023-05-27 08:46:25.45",3645,0,0,0,0,0,0
"2023-05-27 08:46:25.5",3646,0,0,0,0,0,0
"2023-05-27 08:46:25.55",3647,0,0,0,0,0,0
"2023-05-27 08:46:25.6",3648,0,0,0,0,0,0
"2023-05-27 08:46:25.65",3649,0,0,0,0,0,0
"2023-05-27 08:46:25.7",3650,0,0,0,0,0,0
"2023-05-27 08:46:25.75",3651,0,0,0,0,0,0
"2023-05-27 08:46:25.8",3652,0,0,0,0,0,0
"2023-05-27 08:46:25.85",3653,0,0,0,0,0,0
"2023-05-27 08:46:25.9",3654,0,0,0,0,0,0
"2023-05-27 08:46:25.95",3655,0,0,0,0,0,0
"2023-05-27 08:46:26",3656,0,0,0,0,0,0
"2023-05-27 08:46:26.05",3657,0,0,0,0,0,0
"2023-05-27 08:46:26.1",3658,0,0,0,0,0,0
"2023-05-27 08:46:26.15",3659,0,0,0,0,0,0
"2023-05-27 08:46:26.2",3660,0,0,0,0,0,0
"2023-05-27 08:46:26.25",3661,0,0,0,0,0,0
"2023-05-27 08:46:26.3",3662,0,0,0,0,0,0
"2023-05-27 08:46:26.35",3663,0,0,0,0,0,0
"2023-05-27 08:46:26.4",3664,0,0,0,0,0,0
"2023-05-27 08:46:26.45",3665,0,0,0,0,0,0
"2023-05-27 08:46:26.5",3666,0,0,0,0,0,0
"2023-05-27 08:46:26.55",3667,0,0,0,0,0,0
"2023-05-27 08:46:26.6",3668,0,0,0,0,0,0
"2023-05-27 08:46:26.65",3669,0,0,0,0,0,0
"2023-05-27 08:46:26.7",3670,0,0,0,0,0,0
"2023-05-27 08:46:26.75",3671,0,0,0,0,0,0
"2023-05-27 08:46:26.8",3672,0,0,0,0,0,0
"2023-05-27 08:46:26.85",3673,0,0,0,0,0,0
"2023-05-27 08:46:26.9",3674,0,0,0,0,0,0
"2023-05-27 08:46:26.95",3675,0,0,0,0,0,0
"2023-05-27 08:46:27",3676,0,0,0,0,0,0
"2023-05-27 08:46:27.05",3677,0,0,0,0,0,0
"2023-05-27 08:46:27.1",3678,0,0,0,0,0,0
"2023-05-27 08:46:27.15",3679,0,0,0,0,0,0
"2023-05-27 08:46:27.2",3680,0,0,0,0,0,0
"2023-05-27 08:46:27.25",3681,0,0,0,0,0,0
"2023-05-27 08:46:27.3",3682,0,0,0,0,0,0
"2023-05-27 08:46:27.35",3683,0,0,0,0,0,0
"2023-05-27 08:46:27.4",3684,0,0,0,0,0,0
"2023-05-27 08:46:27.45",3685,0,0,0,0,0,0
"2023-05-27 08:46:27.5",3686,0,0,0,0,0,0
"2023-05-27 08:46:27.55",3687,0,0,0,0,0,0
"2023-05-27 08:46:27.6",3688,0,0,0,0,0,0
"2023-05-27 08:46:27.65",3689,0,0,0,0,0,0
"2023-05-27 08:46:27.7",3690,0,0,0,0,0,0
"2023-05-27 08:46:27.75",3691,0,0,0,0,0,0
"2023-05-27 08:46:27.8",3692,0,0,0,0,0,0
"2023-05-27 08:46:27.85",3693,0,0,0,0,0,0
"2023-05-27 08:46:27.9",3694,0,0,0,0,0,0
"2023-05-27 08:46:27.95",3695,0,0,0,0,0,0
"2023-05-27 08:46:28",3696,0,0,0,0,0,0
"2023-05-27 08:46:28.05",3697,0,0,0,0,0,0
"2023-05-27 08:46:28.1",3698,0,0,0,0,0,0
"2023-05-27 08:46:28.15",3699,0,0,0,0,0,0
"2023-05-27 08:46:28.2",3700,0,0,0,0,0,0
"2023-05-27 08:46:28.25",3701,0,0,0,0,0,0
"2023-05-27 08:46:28.3",3702,0,0,0,0,0,0
"2023-05-27 08:46:28.35",3703,0,0,0,0,0,0
"2023-05-27 08:46:28.4",3704,0,0,0,0,0,0
"2023-05-27 08:46:28.45",3705,0,0,0,0,0,0
"2023-05-27 08:46:28.5",3706,0,0,0,0,0,0
"2023-05-27 08:46:28.55",3707,0,0,0,0,0,0
"2023-05-27 08:46:28.6",3708,0,0,0,0,0,0
"2023-05-27 08:46:28.65",3709,0,0,0,0,0,0
"2023-05-27 08:46:28.7",3710,0,0,0,0,0,0
"2023-05-27 08:46:28.75",3711,0,0,0,0,0,0
"2023-05-27 08:46:28.8",3712,0,0,0,0,0,0
"2023-05-27 08:46:28.85",3713,0,0,0,0,0,0
"2023-05-27 08:46:28.9",3714,0,0,0,0,0,0
"2023-05-27 08:46:28.95",3715,0,0,0,0,0,0
"2023-05-27 08:46:29",3716,0,0,0,0,0,0
"2023-05-27 08:46:29.05",3717,0,0,0,0,0,0
"2023-05-27 08:46:29.1",3718,0,0,0,0,0,0
"2023-05-27 08:46:29.15",3719,0,0,0,0,0,0
"2023-05-27 08:46:29.2",3720,0,0,0,0,0,0
"2023-05-27 08:46:29.25",3721,0,0,0,0,0,0
"2023-05-27 08:46:29.3",3722,0,0,0,0,0,0
"2023-05-27 08:46:29.35",3723,0,0,0,0,0,0
"2023-05-27 08:46:29.4",3724,0,0,0,0,0,0
"2023-05-27 08:46:29.45",3725,0,0,0,0,0,0
"2023-05-27 08:46:29.5",3726,0,0,0,0,0,0
"2023-05-27 08:46:29.55",3727,0,0,0,0,0,0
"2023-05-27 08:46:29.6",3728,0,0,0,0,0,0
"2023-05-27 08:46:29.65",3729,0,0,0,0,0,0
"2023-05-27 08:46:29.7",3730,0,0,0,0,0,0
"2023-05-27 08:46:29.75",3731,0,0,0,0,0,0
"2023-05-27 08:46:29.8",3732,0,0,0,0,0,0
"2023-05-27 08:46:29.85",3733,0,0,0,0,0,0
"2023-05-27 08:46:29.9",3734,0,0,0,0,0,0
"2023-05-27 08:46:29.95",3735,0,0,0,0,0,0
"2023-05-27 08:46:30",3736,0,0,0,0,0,0
"2023-05-27 08:46:30.05",3737,0,0,0,0,0,0
"2023-05-27 08:46:30.1",3738,0,0,0,0,0,0
"2023-05-27 08:46:30.15",3739,0,0,0,0,0,0
"2023-05-27 08:46:30.2",3740,0,0,0,0,0,0
"2023-05-27 08:46:30.25",3741,0,0,0,0,0,0
"2023-05-27 08:46:30.3",3742,0,0,0,0,0,0
"2023-05-27 08:46:30.35",3743,0,0,0,0,0,0
"2023-05-27 08:46:30.4",3744,0,0,0,0,0,0
"2023-05-27 08:46:30.45",3745,0,0,0,0,0,0
"2023-05-27 08:46:30.5",3746,0,0,0,0,0,0
"2023-05-27 08:46:30.55",3747,0,0,0,0,0,0
"2023-05-27 08:46:30.6",3748,0,0,0,0,0,0
"2023-05-27 08:46:30.65",3749,0,0,0,0,0,0
"2023-05-27 08:46:30.7",3750,0,0,0,0,0,0
"2023-05-27 08:46:30.75",3751,0,0,0,0,0,0
"2023-05-27 08:46:30.8",3752,0,0,0,0,0,0
"2023-05-27 08:46:30.85",3753,0,0,0,0,0,0
"2023-05-27 08:46:30.9",3754,0,0,0,0,0,0
"2023-05-27 08:46:30.95",3755,0,0,0,0,0,0
"2023-05-27 08:46:31",3756,0,0,0,0,0,0
"2023-05-27 08:46:31.05",3757,0,0,0,0,0,0
"2023-05-27 08:46:31.1",3758,0,0,0,0,0,0
"2023-05-27 08:46:31.15",3759,0,0,0,0,0,0
"2023-05-27 08:46:31.2",3760,0,0,0,0,0,0
"2023-05-27 08:46:31.25",3761,0,0,0,0,0,0
"2023-05-27 08:46:31.3",3762,0,0,0,0,0,0
"2023-05-27 08:46:31.35",3763,0,0,0,0,0,0
"2023-05-27 08:46:31.4",3764,0,0,0,0,0,0
"2023-05-27 08:46:31.45",3765,0,0,0,0,0,0
"2023-05-27 08:46:31.5",3766,0,0,0,0,0,0
"2023-05-27 08:46:31.55",3767,0,0,0,0,0,0
"2023-05-27 08:46:31.6",3768,0,0,0,0,0,0
"2023-05-27 08:46:31.65",3769,0,0,0,0,0,0
"2023-05-27 08:46:31.7",3770,0,0,0,0,0,0
"2023-05-27 08:46:31.75",3771,0,0,0,0,0,0
"2023-05-27 08:46:31.8",3772,0,0,0,0,0,0
"2023-05-27 08:46:31.85",3773,0,0,0,0,0,0
"2023-05-27 08:46:31.9",3774,0,0,0,0,0,0
"2023-05-27 08:46:31.95",3775,0,0,0,0,0,0
"2023-05-27 08:46:32",3776,0,0,0,0,0,0
"2023-05-27 08:46:32.05",3777,0,0,0,0,0,0
"2023-05-27 08:46:32.1",3778,0,0,0,0,0,0
"2023-05-27 08:46:32.15",3779,0,0,0,0,0,0
"2023-05-27 08:46:32.2",3780,0,0,0,0,0,0
"2023-05-27 08:46:32.25",3781,0,0,0,0,0,0
"2023-05-27 08:46:32.3",3782,0,0,0,0,0,0
"2023-05-27 08:46:32.35",3783,0,0,0,0,0,0
"2023-05-27 08:46:32.4",3784,0,0,0,0,0,0
"2023-05-27 08:46:32.45",3785,0,0,0,0,0,0
"2023-05-27 08:46:32.5",3786,0,0,0,0,0,0
"2023-05-27 08:46:32.55",3787,0,0,0,0,0,0
"2023-05-27 08:46:32.6",3788,0,0,0,0,0,0
"2023-05-27 08:46:32.65",3789,0,0,0,0,0,0
"2023-05-27 08:46:32.7",3790,0,0,0,0,0,0
"2023-05-27 08:46:32.75",3791,0,0,0,0,0,0
"2023-05-27 08:46:32.8",3792,0,0,0,0,0,0
"2023-05-27 08:46:32.85",3793,0,0,0,0,0,0
"2023-05-27 08:46:32.9",3794,0,0,0,0,0,0
"2023-05-27 08:46:32.95",3795,0,0,0,0,0,0
"2023-05-27 08:46:33",3796,0,0,0,0,0,0
"2023-05-27 08:46:33.05",3797,0,0,0,0,0,0
"2023-05-27 08:46:33.1",3798,0,0,0,0,0,0
"2023-05-27 08:46:33.15",3799,0,0,0,0,0,0
"2023-05-27 08:46:33.2",3800,0,0,0,0,0,0
"2023-05-27 08:46:33.25",3801,0,0,0,0,0,0
"2023-05-27 08:46:33.3",3802,0,0,0,0,0,0
"2023-05-27 08:46:33.35",3803,0,0,0,0,0,0
"2023-05-27 08:46:33.4",3804,0,0,0,0,0,0
"2023-05-27 08:46:33.45",3805,0,0,0,0,0,0
"2023-05-27 08:46:33.5",3806,0,0,0,0,0,0
"2023-05-27 08:46:33.55",3807,0,0,0,0,0,0
"2023-05-27 08:46:33.6",3808,0,0,0,0,0,0
"2023-05-27 08:46:33.65",3809,0,0,0,0,0,0
"2023-05-27 08:46:33.7",3810,0,0,0,0,0,0
"2023-05-27 08:46:33.75",3811,0,0,0,0,0,0
"2023-05-27 08:46:33.8",3812,0,0,0,0,0,0
"2023-05-27 08:46:33.85",3813,0,0,0,0,0,0
"2023-05-27 08:46:33.9",3814,0,0,0,0,0,0
"2023-05-27 08:46:33.95",3815,0,0,0,0,0,0
"2023-05-27 08:46:34",3816,0,0,0,0,0,0
"2023-05-27 08:46:34.05",3817,0,0,0,0,0,0
"2023-05-27 08:46:34.1",3818,0,0,0,0,0,0
"2023-05-27 08:46:34.15",3819,0,0,0,0,0,0
"2023-05-27 08:46:34.2",3820,0,0,0,0,0,0
"2023-05-27 08:46:34.25",3821,0,0,0,0,0,0
"2023-05-27 08:46:34.3",3822,0,0,0,0,0,0
"2023-05-27 08:46:34.35",3823,0,0,0,0,0,0
"2023-05-27 08:46:34.4",3824,0,0,0,0,0,0
"2023-05-27 08:46:34.45",3825,0,0,0,0,0,0
"2023-05-27 08:46:34.5",3826,0,0,0,0,0,0
"2023-05-27 08:46:34.55",3827,0,0,0,0,0,0
"2023-05-27 08:46:34.6",3828,0,0,0,0,0,0
"2023-05-27 08:46:34.65",3829,0,0,0,0,0,0
"2023-05-27 08:46:34.7",3830,0,0,0,0,0,0
"2023-05-27 08:46:34.75",3831,0,0,0,0,0,0
"2023-05-27 08:46:34.8",3832,0,0,0,0,0,0
"2023-05-27 08:46:34.85",3833,0,0,0,0,0,0
"2023-05-27 08:46:34.9",3834,0,0,0,0,0,0
"2023-05-27 08:46:34.95",3835,0,0,0,0,0,0
"2023-05-27 08:46:35",3836,0,0,0,0,0,0
"2023-05-27 08:46:35.05",3837,0,0,0,0,0,0
"2023-05-27 08:46:35.1",3838,0,0,0,0,0,0
"2023-05-27 08:46:35.15",3839,0,0,0,0,0,0
"2023-05-27 08:46:35.2",3840,0,0,0,0,0,0
"2023-05-27 08:46:35.25",3841,0,0,0,0,0,0
"2023-05-27 08:46:35.3",3842,0,0,0,0,0,0
"2023-05-27 08:46:35.35",3843,0,0,0,0,0,0
"2023-05-27 08:46:35.4",3844,0,0,0,0,0,0
"2023-05-27 08:46:35.45",3845,0,0,0,0,0,0
"2023-05-27 08:46:35.5",3846,0,0,0,0,0,0
"2023-05-27 08:46:35.55",3847,0,0,0,0,0,0
"2023-05-27 08:46:35.6",3848,0,0,0,0,0,0
"2023-05-27 08:46:35.65",3849,0,0,0,0,0,0
"2023-05-27 08:46:35.7",3850,0,0,0,0,0,0
"2023-05-27 08:46:35.75",3851,0,0,0,0,0,0
"2023-05-27 08:46:35.8",3852,0,0,0,0,0,0
"2023-05-27 08:46:35.85",3853,0,0,0,0,0,0
"2023-05-27 08:46:35.9",3854,0,0,0,0,0,0
"2023-05-27 08:46:35.95",3855,0,0,0,0,0,0
"2023-05-27 08:46:36",3856,0,0,0,0,0,0
"2023-05-27 08:46:36.05",3857,0,0,0,0,0,0
"2023-05-27 08:46:36.1",3858,0,0,0,0,0,0
"2023-05-27 08:46:36.15",3859,0,0,0,0,0,0
"2023-05-27 08:46:36.2",3860,0,0,0,0,0,0
"2023-05-27 08:46:36.25",3861,0,0,0,0,0,0
"2023-05-27 08:46:36.3",3862,0,0,0,0,0,0
"2023-05-27 08:46:36.35",3863,0,0,0,0,0,0
"2023-05-27 08:46:36.4",3864,0,0,0,0,0,0
"2023-05-27 08:46:36.45",3865,0,0,0,0,0,0
"2023-05-27 08:46:36.5",3866,0,0,0,0,0,0
"2023-05-27 08:46:36.55",3867,0,0,0,0,0,0
"2023-05-27 08:46:36.6",3868,0,0,0,0,0,0
"2023-05-27 08:46:36.65",3869,0,0,0,0,0,0
"2023-05-27 08:46:36.7",3870,0,0,0,0,0,0
"2023-05-27 08:46:36.75",3871,0,0,0,0,0,0
"2023-05-27 08:46:36.8",3872,0,0,0,0,0,0
"2023-05-27 08:46:36.85",3873,0,0,0,0,0,0
"2023-05-27 08:46:36.9",3874,0,0,0,0,0,0
"2023-05-27 08:46:36.95",3875,0,0,0,0,0,0
"2023-05-27 08:46:37",3876,0,0,0,0,0,0
"2023-05-27 08:46:37.05",3877,0,0,0,0,0,0
"2023-05-27 08:46:37.1",3878,0,0,0,0,0,0
"2023-05-27 08:46:37.15",3879,0,0,0,0,0,0
"2023-05-27 08:46:37.2",3880,0,0,0,0,0,0
"2023-05-27 08:46:37.25",3881,0,0,0,0,0,0
"2023-05-27 08:46:37.3",3882,0,0,0,0,0,0
"2023-05-27 08:46:37.35",3883,0,0,0,0,0,0
"2023-05-27 08:46:37.4",3884,0,0,0,0,0,0
"2023-05-27 08:46:37.45",3885,0,0,0,0,0,0
"2023-05-27 08:46:37.5",3886,0,0,0,0,0,0
"2023-05-27 08:46:37.55",3887,0,0,0,0,0,0
"2023-05-27 08:46:37.6",3888,0,0,0,0,0,0
"2023-05-27 08:46:37.65",3889,0,0,0,0,0,0
"2023-05-27 08:46:37.7",3890,0,0,0,0,0,0
"2023-05-27 08:46:37.75",3891,0,0,0,0,0,0
"2023-05-27 08:46:37.8",3892,0,0,0,0,0,0
"2023-05-27 08:46:37.85",3893,0,0,0,0,0,0
"2023-05-27 08:46:37.9",3894,0,0,0,0,0,0
"2023-05-27 08:46:37.95",3895,0,0,0,0,0,0
"2023-05-27 08:46:38",3896,0,0,0,0,0,0
"2023-05-27 08:46:38.05",3897,0,0,0,0,0,0
"2023-05-27 08:46:38.1",3898,0,0,0,0,0,0
"2023-05-27 08:46:38.15",3899,0,0,0,0,0,0
"2023-05-27 08:46:38.2",3900,0,0,0,0,0,0
"2023-05-27 08:46:38.25",3901,0,0,0,0,0,0
"2023-05-27 08:46:38.3",3902,0,0,0,0,0,0
"2023-05-27 08:46:38.35",3903,0,0,0,0,0,0
"2023-05-27 08:46:38.4",3904,0,0,0,0,0,0
"2023-05-27 08:46:38.45",3905,0,0,0,0,0,0
"2023-05-27 08:46:38.5",3906,0,0,0,0,0,0
"2023-05-27 08:46:38.55",3907,0,0,0,0,0,0
"2023-05-27 08:46:38.6",3908,0,0,0,0,0,0
"2023-05-27 08:46:38.65",3909,0,0,0,0,0,0
"2023-05-27 08:46:38.7",3910,0,0,0,0,0,0
"2023-05-27 08:46:38.75",3911,0,0,0,0,0,0
"2023-05-27 08:46:38.8",3912,0,0,0,0,0,0
"2023-05-27 08:46:38.85",3913,0,0,0,0,0,0
"2023-05-27 08:46:38.9",3914,0,0,0,0,0,0
"2023-05-27 08:46:38.95",3915,0,0,0,0,0,0
"2023-05-27 08:46:39",3916,0,0,0,0,0,0
"2023-05-27 08:46:39.05",3917,0,0,0,0,0,0
"2023-05-27 08:46:39.1",3918,0,0,0,0,0,0
"2023-05-27 08:46:39.15",3919,0,0,0,0,0,0
"2023-05-27 08:46:39.2",3920,0,0,0,0,0,0
"2023-05-27 08:46:39.25",3921,0,0,0,0,0,0
"2023-05-27 08:46:39.3",3922,0,0,0,0,0,0
"2023-05-27 08:46:39.35",3923,0,0,0,0,0,0
"2023-05-27 08:46:39.4",3924,0,0,0,0,0,0
"2023-05-27 08:46:39.45",3925,0,0,0,0,0,0
"2023-05-27 08:46:39.5",3926,0,0,0,0,0,0
"2023-05-27 08:46:39.55",3927,0,0,0,0,0,0
"2023-05-27 08:46:39.6",3928,0,0,0,0,0,0
"2023-05-27 08:46:39.65",3929,0,0,0,0,0,0
"2023-05-27 08:46:39.7",3930,0,0,0,0,0,0
"2023-05-27 08:46:39.75",3931,0,0,0,0,0,0
"2023-05-27 08:46:39.8",3932,0,0,0,0,0,0
"2023-05-27 08:46:39.85",3933,0,0,0,0,0,0
"2023-05-27 08:46:39.9",3934,0,0,0,0,0,0
"2023-05-27 08:46:39.95",3935,0,0,0,0,0,0
"2023-05-27 08:46:40",3936,0,0,0,0,0,0
"2023-05-27 08:46:40.05",3937,0,0,0,0,0,0
"2023-05-27 08:46:40.1",3938,0,0,0,0,0,0
"2023-05-27 08:46:40.15",3939,0,0,0,0,0,0
"2023-05-27 08:46:40.2",3940,0,0,0,0,0,0
"2023-05-27 08:46:40.25",3941,0,0,0,0,0,0
"2023-05-27 08:46:40.3",3942,0,0,0,0,0,0
"2023-05-27 08:46:40.35",3943,0,0,0,0,0,0
"2023-05-27 08:46:40.4",3944,0,0,0,0,0,0
"2023-05-27 08:46:40.45",3945,0,0,0,0,0,0
"2023-05-27 08:46:40.5",3946,0,0,0,0,0,0
"2023-05-27 08:46:40.55",3947,0,0,0,0,0,0
"2023-05-27 08:46:40.6",3948,0,0,0,0,0,0
"2023-05-27 08:46:40.65",3949,0,0,0,0,0,0
"2023-05-27 08:46:40.7",3950,0,0,0,0,0,0
"2023-05-27 08:46:40.75",3951,0,0,0,0,0,0
"2023-05-27 08:46:40.8",3952,0,0,0,0,0,0
"2023-05-27 08:46:40.85",3953,0,0,0,0,0,0
"2023-05-27 08:46:40.9",3954,0,0,0,0,0,0
"2023-05-27 08:46:40.95",3955,0,0,0,0,0,0
"2023-05-27 08:46:41",3956,0,0,0,0,0,0
"2023-05-27 08:46:41.05",3957,0,0,0,0,0,0
"2023-05-27 08:46:41.1",3958,0,0,0,0,0,0
"2023-05-27 08:46:41.15",3959,0,0,0,0,0,0
"2023-05-27 08:46:41.2",3960,0,0,0,0,0,0
"2023-05-27 08:46:41.25",3961,0,0,0,0,0,0
"2023-05-27 08:46:41.3",3962,0,0,0,0,0,0
"2023-05-27 08:46:41.35",3963,0,0,0,0,0,0
"2023-05-27 08:46:41.4",3964,0,0,0,0,0,0
"2023-05-27 08:46:41.45",3965,0,0,0,0,0,0
"2023-05-27 08:46:41.5",3966,0,0,0,0,0,0
"2023-05-27 08:46:41.55",3967,0,0,0,0,0,0
"2023-05-27 08:46:41.6",3968,0,0,0,0,0,0
"2023-05-27 08:46:41.65",3969,0,0,0,0,0,0
"2023-05-27 08:46:41.7",3970,0,0,0,0,0,0
"2023-05-27 08:46:41.75",3971,0,0,0,0,0,0
"2023-05-27 08:46:41.8",3972,0,0,0,0,0,0
"2023-05-27 08:46:41.85",3973,0,0,0,0,0,0
"2023-05-27 08:46:41.9",3974,0,0,0,0,0,0
"2023-05-27 08:46:41.95",3975,0,0,0,0,0,0
"2023-05-27 08:46:42",3976,0,0,0,0,0,0
"2023-05-27 08:46:42.05",3977,0,0,0,0,0,0
"2023-05-27 08:46:42.1",3978,0,0,0,0,0,0
"2023-05-27 08:46:42.15",3979,0,0,0,0,0,0
"2023-05-27 08:46:42.2",3980,0,0,0,0,0,0
"2023-05-27 08:46:42.25",3981,0,0,0,0,0,0
"2023-05-27 08:46:42.3",3982,0,0,0,0,0,0
"2023-05-27 08:46:42.35",3983,0,0,0,0,0,0
"2023-05-27 08:46:42.4",3984,0,0,0,0,0,0
"2023-05-27 08:46:42.45",3985,0,0,0,0,0,0
"2023-05-27 08:46:42.5",3986,0,0,0,0,0,0
"2023-05-27 08:46:42.55",3987,0,0,0,0,0,0
"2023-05-27 08:46:42.6",3988,0,0,0,0,0,0
"2023-05-27 08:46:42.65",3989,0,0,0,0,0,0
"2023-05-27 08:46:42.7",3990,0,0,0,0,0,0
"2023-05-27 08:46:42.75",3991,0,0,0,0,0,0
"2023-05-27 08:46:42.8",3992,0,0,0,0,0,0
"2023-05-27 08:46:42.85",3993,0,0,0,0,0,0
"2023-05-27 08:46:42.9",3994,0,0,0,0,0,0
"2023-05-27 08:46:42.95",3995,0,0,0,0,0,0
"2023-05-27 08:46:43",3996,0,0,0,0,0,0
"2023-05-27 08:46:43.05",3997,0,0,0,0,0,0
"2023-05-27 08:46:43.1",3998,0,0,0,0,0,0
"2023-05-27 08:46:43.15",3999,0,0,0,0,0,0
"2023-05-27 08:46:43.2",4000,0,0,0,0,0,0
"2023-05-27 08:46:43.25",4001,0,0,0,0,0,0
"2023-05-27 08:46:43.3",4002,0,0,0,0,0,0
"2023-05-27 08:46:43.35",4003,0,0,0,0,0,0
"2023-05-27 08:46:43.4",4004,0,0,0,0,0,0
"2023-05-27 08:46:43.45",4005,0,0,0,0,0,0
"2023-05-27 08:46:43.5",4006,0,0,0,0,0,0
"2023-05-27 08:46:43.55",4007,0,0,0,0,0,0
"2023-05-27 08:46:43.6",4008,0,0,0,0,0,0
"2023-05-27 08:46:43.65",4009,0,0,0,0,0,0
"2023-05-27 08:46:43.7",4010,0,0,0,0,0,0
"2023-05-27 08:46:43.75",4011,0,0,0,0,0,0
"2023-05-27 08:46:43.8",4012,0,0,0,0,0,0
"2023-05-27 08:46:43.85",4013,0,0,0,0,0,0
"2023-05-27 08:46:43.9",4014,0,0,0,0,0,0
"2023-05-27 08:46:43.95",4015,0,0,0,0,0,0
"2023-05-27 08:46:44",4016,0,0,0,0,0,0
"2023-05-27 08:46:44.05",4017,0,0,0,0,0,0
"2023-05-27 08:46:44.1",4018,0,0,0,0,0,0
"2023-05-27 08:46:44.15",4019,0,0,0,0,0,0
"2023-05-27 08:46:44.2",4020,0,0,0,0,0,0
