"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.4.15 CR1000X R350 and IMU through SDM-SIO1A.CR1X","7948","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-26 14:53:09.75",14561,0,0,0,0,0,0
"2023-05-26 14:53:09.8",14562,0,0,0,0,0,0
"2023-05-26 14:53:09.85",14563,0,0,0,0,0,0
"2023-05-26 14:53:09.9",14564,0,0,0,0,0,0
"2023-05-26 14:53:09.95",14565,0,0,0,0,0,0
"2023-05-26 14:53:10",14566,0,0,0,0,0,0
"2023-05-26 14:53:10.05",14567,0,0,0,0,0,0
"2023-05-26 14:53:10.1",14568,0,0,0,0,0,0
"2023-05-26 14:53:10.15",14569,0,0,0,0,0,0
"2023-05-26 14:53:10.2",14570,0,0,0,0,0,0
"2023-05-26 14:53:10.25",14571,0,0,0,0,0,0
"2023-05-26 14:53:10.3",14572,0,0,0,0,0,0
"2023-05-26 14:53:10.35",14573,0,0,0,0,0,0
"2023-05-26 14:53:10.4",14574,0,0,0,0,0,0
"2023-05-26 14:53:10.45",14575,0,0,0,0,0,0
"2023-05-26 14:53:10.5",14576,0,0,0,0,0,0
"2023-05-26 14:53:10.55",14577,0,0,0,0,0,0
"2023-05-26 14:53:10.6",14578,0,0,0,0,0,0
"2023-05-26 14:53:10.65",14579,0,0,0,0,0,0
"2023-05-26 14:53:10.7",14580,0,0,0,0,0,0
"2023-05-26 14:53:10.75",14581,0,0,0,0,0,0
"2023-05-26 14:53:10.8",14582,0,0,0,0,0,0
"2023-05-26 14:53:10.85",14583,0,0,0,0,0,0
"2023-05-26 14:53:10.9",14584,0,0,0,0,0,0
"2023-05-26 14:53:10.95",14585,0,0,0,0,0,0
"2023-05-26 14:53:11",14586,0,0,0,0,0,0
"2023-05-26 14:53:11.05",14587,0,0,0,0,0,0
"2023-05-26 14:53:11.1",14588,0,0,0,0,0,0
"2023-05-26 14:53:11.15",14589,0,0,0,0,0,0
"2023-05-26 14:53:11.2",14590,0,0,0,0,0,0
"2023-05-26 14:53:11.25",14591,0,0,0,0,0,0
"2023-05-26 14:53:11.3",14592,0,0,0,0,0,0
"2023-05-26 14:53:11.35",14593,0,0,0,0,0,0
"2023-05-26 14:53:11.4",14594,0,0,0,0,0,0
"2023-05-26 14:53:11.45",14595,0,0,0,0,0,0
"2023-05-26 14:53:11.5",14596,0,0,0,0,0,0
"2023-05-26 14:53:11.55",14597,0,0,0,0,0,0
"2023-05-26 14:53:11.6",14598,0,0,0,0,0,0
"2023-05-26 14:53:11.65",14599,0,0,0,0,0,0
"2023-05-26 14:53:11.7",14600,0,0,0,0,0,0
"2023-05-26 14:53:11.75",14601,0,0,0,0,0,0
"2023-05-26 14:53:11.8",14602,0,0,0,0,0,0
"2023-05-26 14:53:11.85",14603,0,0,0,0,0,0
"2023-05-26 14:53:11.9",14604,0,0,0,0,0,0
"2023-05-26 14:53:11.95",14605,0,0,0,0,0,0
"2023-05-26 14:53:12",14606,0,0,0,0,0,0
"2023-05-26 14:53:12.05",14607,0,0,0,0,0,0
"2023-05-26 14:53:12.1",14608,0,0,0,0,0,0
"2023-05-26 14:53:12.15",14609,0,0,0,0,0,0
"2023-05-26 14:53:12.2",14610,0,0,0,0,0,0
"2023-05-26 14:53:12.25",14611,0,0,0,0,0,0
"2023-05-26 14:53:12.3",14612,0,0,0,0,0,0
"2023-05-26 14:53:12.35",14613,0,0,0,0,0,0
"2023-05-26 14:53:12.4",14614,0,0,0,0,0,0
"2023-05-26 14:53:12.45",14615,0,0,0,0,0,0
"2023-05-26 14:53:12.5",14616,0,0,0,0,0,0
"2023-05-26 14:53:12.55",14617,0,0,0,0,0,0
"2023-05-26 14:53:12.6",14618,0,0,0,0,0,0
"2023-05-26 14:53:12.65",14619,0,0,0,0,0,0
"2023-05-26 14:53:12.7",14620,0,0,0,0,0,0
"2023-05-26 14:53:12.75",14621,0,0,0,0,0,0
"2023-05-26 14:53:12.8",14622,0,0,0,0,0,0
"2023-05-26 14:53:12.85",14623,0,0,0,0,0,0
"2023-05-26 14:53:12.9",14624,0,0,0,0,0,0
"2023-05-26 14:53:12.95",14625,0,0,0,0,0,0
"2023-05-26 14:53:13",14626,0,0,0,0,0,0
"2023-05-26 14:53:13.05",14627,0,0,0,0,0,0
"2023-05-26 14:53:13.1",14628,0,0,0,0,0,0
"2023-05-26 14:53:13.15",14629,0,0,0,0,0,0
"2023-05-26 14:53:13.2",14630,0,0,0,0,0,0
"2023-05-26 14:53:13.25",14631,0,0,0,0,0,0
"2023-05-26 14:53:13.3",14632,0,0,0,0,0,0
"2023-05-26 14:53:13.35",14633,0,0,0,0,0,0
"2023-05-26 14:53:13.4",14634,0,0,0,0,0,0
"2023-05-26 14:53:13.45",14635,0,0,0,0,0,0
"2023-05-26 14:53:13.5",14636,0,0,0,0,0,0
"2023-05-26 14:53:13.55",14637,0,0,0,0,0,0
"2023-05-26 14:53:13.6",14638,0,0,0,0,0,0
"2023-05-26 14:53:13.65",14639,0,0,0,0,0,0
"2023-05-26 14:53:13.7",14640,0,0,0,0,0,0
"2023-05-26 14:53:13.75",14641,0,0,0,0,0,0
"2023-05-26 14:53:13.8",14642,0,0,0,0,0,0
"2023-05-26 14:53:13.85",14643,0,0,0,0,0,0
"2023-05-26 14:53:13.9",14644,0,0,0,0,0,0
"2023-05-26 14:53:13.95",14645,0,0,0,0,0,0
"2023-05-26 14:53:14",14646,0,0,0,0,0,0
"2023-05-26 14:53:14.05",14647,0,0,0,0,0,0
"2023-05-26 14:53:14.1",14648,0,0,0,0,0,0
"2023-05-26 14:53:14.15",14649,0,0,0,0,0,0
"2023-05-26 14:53:14.2",14650,0,0,0,0,0,0
"2023-05-26 14:53:14.25",14651,0,0,0,0,0,0
"2023-05-26 14:53:14.3",14652,0,0,0,0,0,0
"2023-05-26 14:53:14.35",14653,0,0,0,0,0,0
"2023-05-26 14:53:14.4",14654,0,0,0,0,0,0
"2023-05-26 14:53:14.45",14655,0,0,0,0,0,0
"2023-05-26 14:53:14.5",14656,0,0,0,0,0,0
"2023-05-26 14:53:14.55",14657,0,0,0,0,0,0
"2023-05-26 14:53:14.6",14658,0,0,0,0,0,0
"2023-05-26 14:53:14.65",14659,0,0,0,0,0,0
"2023-05-26 14:53:14.7",14660,0,0,0,0,0,0
"2023-05-26 14:53:14.75",14661,0,0,0,0,0,0
"2023-05-26 14:53:14.8",14662,0,0,0,0,0,0
"2023-05-26 14:53:14.85",14663,0,0,0,0,0,0
"2023-05-26 14:53:14.9",14664,0,0,0,0,0,0
"2023-05-26 14:53:14.95",14665,0,0,0,0,0,0
"2023-05-26 14:53:15",14666,0,0,0,0,0,0
"2023-05-26 14:53:15.05",14667,0,0,0,0,0,0
"2023-05-26 14:53:15.1",14668,0,0,0,0,0,0
"2023-05-26 14:53:15.15",14669,0,0,0,0,0,0
"2023-05-26 14:53:15.2",14670,0,0,0,0,0,0
"2023-05-26 14:53:15.25",14671,0,0,0,0,0,0
"2023-05-26 14:53:15.3",14672,0,0,0,0,0,0
"2023-05-26 14:53:15.35",14673,0,0,0,0,0,0
"2023-05-26 14:53:15.4",14674,0,0,0,0,0,0
"2023-05-26 14:53:15.45",14675,0,0,0,0,0,0
"2023-05-26 14:53:15.5",14676,0,0,0,0,0,0
"2023-05-26 14:53:15.55",14677,0,0,0,0,0,0
"2023-05-26 14:53:15.6",14678,0,0,0,0,0,0
"2023-05-26 14:53:15.65",14679,0,0,0,0,0,0
"2023-05-26 14:53:15.7",14680,0,0,0,0,0,0
"2023-05-26 14:53:15.75",14681,0,0,0,0,0,0
"2023-05-26 14:53:15.8",14682,0,0,0,0,0,0
"2023-05-26 14:53:15.85",14683,0,0,0,0,0,0
"2023-05-26 14:53:15.9",14684,0,0,0,0,0,0
"2023-05-26 14:53:15.95",14685,0,0,0,0,0,0
"2023-05-26 14:53:16",14686,0,0,0,0,0,0
"2023-05-26 14:53:16.05",14687,0,0,0,0,0,0
"2023-05-26 14:53:16.1",14688,0,0,0,0,0,0
"2023-05-26 14:53:16.15",14689,0,0,0,0,0,0
"2023-05-26 14:53:16.2",14690,0,0,0,0,0,0
"2023-05-26 14:53:16.25",14691,0,0,0,0,0,0
"2023-05-26 14:53:16.3",14692,0,0,0,0,0,0
"2023-05-26 14:53:16.35",14693,0,0,0,0,0,0
"2023-05-26 14:53:16.4",14694,0,0,0,0,0,0
"2023-05-26 14:53:16.45",14695,0,0,0,0,0,0
"2023-05-26 14:53:16.5",14696,0,0,0,0,0,0
"2023-05-26 14:53:16.55",14697,0,0,0,0,0,0
"2023-05-26 14:53:16.6",14698,0,0,0,0,0,0
"2023-05-26 14:53:16.65",14699,0,0,0,0,0,0
"2023-05-26 14:53:16.7",14700,0,0,0,0,0,0
"2023-05-26 14:53:16.75",14701,0,0,0,0,0,0
"2023-05-26 14:53:16.8",14702,0,0,0,0,0,0
"2023-05-26 14:53:16.85",14703,0,0,0,0,0,0
"2023-05-26 14:53:16.9",14704,0,0,0,0,0,0
"2023-05-26 14:53:16.95",14705,0,0,0,0,0,0
"2023-05-26 14:53:17",14706,0,0,0,0,0,0
"2023-05-26 14:53:17.05",14707,0,0,0,0,0,0
"2023-05-26 14:53:17.1",14708,0,0,0,0,0,0
"2023-05-26 14:53:17.15",14709,0,0,0,0,0,0
"2023-05-26 14:53:17.2",14710,0,0,0,0,0,0
"2023-05-26 14:53:17.25",14711,0,0,0,0,0,0
"2023-05-26 14:53:17.3",14712,0,0,0,0,0,0
"2023-05-26 14:53:17.35",14713,0,0,0,0,0,0
"2023-05-26 14:53:17.4",14714,0,0,0,0,0,0
"2023-05-26 14:53:17.45",14715,0,0,0,0,0,0
"2023-05-26 14:53:17.5",14716,0,0,0,0,0,0
"2023-05-26 14:53:17.55",14717,0,0,0,0,0,0
"2023-05-26 14:53:17.6",14718,0,0,0,0,0,0
"2023-05-26 14:53:17.65",14719,0,0,0,0,0,0
"2023-05-26 14:53:17.7",14720,0,0,0,0,0,0
"2023-05-26 14:53:17.75",14721,0,0,0,0,0,0
"2023-05-26 14:53:17.8",14722,0,0,0,0,0,0
"2023-05-26 14:53:17.85",14723,0,0,0,0,0,0
"2023-05-26 14:53:17.9",14724,0,0,0,0,0,0
"2023-05-26 14:53:17.95",14725,0,0,0,0,0,0
"2023-05-26 14:53:18",14726,0,0,0,0,0,0
"2023-05-26 14:53:18.05",14727,0,0,0,0,0,0
"2023-05-26 14:53:18.1",14728,0,0,0,0,0,0
"2023-05-26 14:53:18.15",14729,0,0,0,0,0,0
"2023-05-26 14:53:18.2",14730,0,0,0,0,0,0
"2023-05-26 14:53:18.25",14731,0,0,0,0,0,0
"2023-05-26 14:53:18.3",14732,0,0,0,0,0,0
"2023-05-26 14:53:18.35",14733,0,0,0,0,0,0
"2023-05-26 14:53:18.4",14734,0,0,0,0,0,0
"2023-05-26 14:53:18.45",14735,0,0,0,0,0,0
"2023-05-26 14:53:18.5",14736,0,0,0,0,0,0
"2023-05-26 14:53:18.55",14737,0,0,0,0,0,0
"2023-05-26 14:53:18.6",14738,0,0,0,0,0,0
"2023-05-26 14:53:18.65",14739,0,0,0,0,0,0
"2023-05-26 14:53:18.7",14740,0,0,0,0,0,0
"2023-05-26 14:53:18.75",14741,0,0,0,0,0,0
"2023-05-26 14:53:18.8",14742,0,0,0,0,0,0
"2023-05-26 14:53:18.85",14743,0,0,0,0,0,0
"2023-05-26 14:53:18.9",14744,0,0,0,0,0,0
"2023-05-26 14:53:18.95",14745,0,0,0,0,0,0
"2023-05-26 14:53:19",14746,0,0,0,0,0,0
"2023-05-26 14:53:19.05",14747,0,0,0,0,0,0
"2023-05-26 14:53:19.1",14748,0,0,0,0,0,0
"2023-05-26 14:53:19.15",14749,0,0,0,0,0,0
"2023-05-26 14:53:19.2",14750,0,0,0,0,0,0
"2023-05-26 14:53:19.25",14751,0,0,0,0,0,0
"2023-05-26 14:53:19.3",14752,0,0,0,0,0,0
"2023-05-26 14:53:19.35",14753,0,0,0,0,0,0
"2023-05-26 14:53:19.4",14754,0,0,0,0,0,0
"2023-05-26 14:53:19.45",14755,0,0,0,0,0,0
"2023-05-26 14:53:19.5",14756,0,0,0,0,0,0
"2023-05-26 14:53:19.55",14757,0,0,0,0,0,0
"2023-05-26 14:53:19.6",14758,0,0,0,0,0,0
"2023-05-26 14:53:19.65",14759,0,0,0,0,0,0
"2023-05-26 14:53:19.7",14760,0,0,0,0,0,0
"2023-05-26 14:53:19.75",14761,0,0,0,0,0,0
"2023-05-26 14:53:19.8",14762,0,0,0,0,0,0
"2023-05-26 14:53:19.85",14763,0,0,0,0,0,0
"2023-05-26 14:53:19.9",14764,0,0,0,0,0,0
"2023-05-26 14:53:19.95",14765,0,0,0,0,0,0
"2023-05-26 14:53:20",14766,0,0,0,0,0,0
"2023-05-26 14:53:20.05",14767,0,0,0,0,0,0
"2023-05-26 14:53:20.1",14768,0,0,0,0,0,0
"2023-05-26 14:53:20.15",14769,0,0,0,0,0,0
"2023-05-26 14:53:20.2",14770,0,0,0,0,0,0
"2023-05-26 14:53:20.25",14771,0,0,0,0,0,0
"2023-05-26 14:53:20.3",14772,0,0,0,0,0,0
"2023-05-26 14:53:20.35",14773,0,0,0,0,0,0
"2023-05-26 14:53:20.4",14774,0,0,0,0,0,0
"2023-05-26 14:53:20.45",14775,0,0,0,0,0,0
"2023-05-26 14:53:20.5",14776,0,0,0,0,0,0
"2023-05-26 14:53:20.55",14777,0,0,0,0,0,0
"2023-05-26 14:53:20.6",14778,0,0,0,0,0,0
"2023-05-26 14:53:20.65",14779,0,0,0,0,0,0
"2023-05-26 14:53:20.7",14780,0,0,0,0,0,0
"2023-05-26 14:53:20.75",14781,0,0,0,0,0,0
"2023-05-26 14:53:20.8",14782,0,0,0,0,0,0
"2023-05-26 14:53:20.85",14783,0,0,0,0,0,0
"2023-05-26 14:53:20.9",14784,0,0,0,0,0,0
"2023-05-26 14:53:20.95",14785,0,0,0,0,0,0
"2023-05-26 14:53:21",14786,0,0,0,0,0,0
"2023-05-26 14:53:21.05",14787,0,0,0,0,0,0
"2023-05-26 14:53:21.1",14788,0,0,0,0,0,0
"2023-05-26 14:53:21.15",14789,0,0,0,0,0,0
"2023-05-26 14:53:21.2",14790,0,0,0,0,0,0
"2023-05-26 14:53:21.25",14791,0,0,0,0,0,0
"2023-05-26 14:53:21.3",14792,0,0,0,0,0,0
"2023-05-26 14:53:21.35",14793,0,0,0,0,0,0
"2023-05-26 14:53:21.4",14794,0,0,0,0,0,0
"2023-05-26 14:53:21.45",14795,0,0,0,0,0,0
"2023-05-26 14:53:21.5",14796,0,0,0,0,0,0
"2023-05-26 14:53:21.55",14797,0,0,0,0,0,0
"2023-05-26 14:53:21.6",14798,0,0,0,0,0,0
"2023-05-26 14:53:21.65",14799,0,0,0,0,0,0
"2023-05-26 14:53:21.7",14800,0,0,0,0,0,0
"2023-05-26 14:53:21.75",14801,0,0,0,0,0,0
"2023-05-26 14:53:21.8",14802,0,0,0,0,0,0
"2023-05-26 14:53:21.85",14803,0,0,0,0,0,0
"2023-05-26 14:53:21.9",14804,0,0,0,0,0,0
"2023-05-26 14:53:21.95",14805,0,0,0,0,0,0
"2023-05-26 14:53:22",14806,0,0,0,0,0,0
"2023-05-26 14:53:22.05",14807,0,0,0,0,0,0
"2023-05-26 14:53:22.1",14808,0,0,0,0,0,0
"2023-05-26 14:53:22.15",14809,0,0,0,0,0,0
"2023-05-26 14:53:22.2",14810,0,0,0,0,0,0
"2023-05-26 14:53:22.25",14811,0,0,0,0,0,0
"2023-05-26 14:53:22.3",14812,0,0,0,0,0,0
"2023-05-26 14:53:22.35",14813,0,0,0,0,0,0
"2023-05-26 14:53:22.4",14814,0,0,0,0,0,0
"2023-05-26 14:53:22.45",14815,0,0,0,0,0,0
"2023-05-26 14:53:22.5",14816,0,0,0,0,0,0
"2023-05-26 14:53:22.55",14817,0,0,0,0,0,0
"2023-05-26 14:53:22.6",14818,0,0,0,0,0,0
"2023-05-26 14:53:22.65",14819,0,0,0,0,0,0
"2023-05-26 14:53:22.7",14820,0,0,0,0,0,0
"2023-05-26 14:53:22.75",14821,0,0,0,0,0,0
"2023-05-26 14:53:22.8",14822,0,0,0,0,0,0
"2023-05-26 14:53:22.85",14823,0,0,0,0,0,0
"2023-05-26 14:53:22.9",14824,0,0,0,0,0,0
"2023-05-26 14:53:22.95",14825,0,0,0,0,0,0
"2023-05-26 14:53:23",14826,0,0,0,0,0,0
"2023-05-26 14:53:23.05",14827,0,0,0,0,0,0
"2023-05-26 14:53:23.1",14828,0,0,0,0,0,0
"2023-05-26 14:53:23.15",14829,0,0,0,0,0,0
"2023-05-26 14:53:23.2",14830,0,0,0,0,0,0
"2023-05-26 14:53:23.25",14831,0,0,0,0,0,0
"2023-05-26 14:53:23.3",14832,0,0,0,0,0,0
"2023-05-26 14:53:23.35",14833,0,0,0,0,0,0
"2023-05-26 14:53:23.4",14834,0,0,0,0,0,0
"2023-05-26 14:53:23.45",14835,0,0,0,0,0,0
"2023-05-26 14:53:23.5",14836,0,0,0,0,0,0
"2023-05-26 14:53:23.55",14837,0,0,0,0,0,0
"2023-05-26 14:53:23.6",14838,0,0,0,0,0,0
"2023-05-26 14:53:23.65",14839,0,0,0,0,0,0
"2023-05-26 14:53:23.7",14840,0,0,0,0,0,0
"2023-05-26 14:53:23.75",14841,0,0,0,0,0,0
"2023-05-26 14:53:23.8",14842,0,0,0,0,0,0
"2023-05-26 14:53:23.85",14843,0,0,0,0,0,0
"2023-05-26 14:53:23.9",14844,0,0,0,0,0,0
"2023-05-26 14:53:23.95",14845,0,0,0,0,0,0
"2023-05-26 14:53:24",14846,0,0,0,0,0,0
"2023-05-26 14:53:24.05",14847,0,0,0,0,0,0
"2023-05-26 14:53:24.1",14848,0,0,0,0,0,0
"2023-05-26 14:53:24.15",14849,0,0,0,0,0,0
"2023-05-26 14:53:24.2",14850,0,0,0,0,0,0
"2023-05-26 14:53:24.25",14851,0,0,0,0,0,0
"2023-05-26 14:53:24.3",14852,0,0,0,0,0,0
"2023-05-26 14:53:24.35",14853,0,0,0,0,0,0
"2023-05-26 14:53:24.4",14854,0,0,0,0,0,0
"2023-05-26 14:53:24.45",14855,0,0,0,0,0,0
"2023-05-26 14:53:24.5",14856,0,0,0,0,0,0
"2023-05-26 14:53:24.55",14857,0,0,0,0,0,0
"2023-05-26 14:53:24.6",14858,0,0,0,0,0,0
"2023-05-26 14:53:24.65",14859,0,0,0,0,0,0
"2023-05-26 14:53:24.7",14860,0,0,0,0,0,0
"2023-05-26 14:53:24.75",14861,0,0,0,0,0,0
"2023-05-26 14:53:24.8",14862,0,0,0,0,0,0
"2023-05-26 14:53:24.85",14863,0,0,0,0,0,0
"2023-05-26 14:53:24.9",14864,0,0,0,0,0,0
"2023-05-26 14:53:24.95",14865,0,0,0,0,0,0
"2023-05-26 14:53:25",14866,0,0,0,0,0,0
"2023-05-26 14:53:25.05",14867,0,0,0,0,0,0
"2023-05-26 14:53:25.1",14868,0,0,0,0,0,0
"2023-05-26 14:53:25.15",14869,0,0,0,0,0,0
"2023-05-26 14:53:25.2",14870,0,0,0,0,0,0
"2023-05-26 14:53:25.25",14871,0,0,0,0,0,0
"2023-05-26 14:53:25.3",14872,0,0,0,0,0,0
"2023-05-26 14:53:25.35",14873,0,0,0,0,0,0
"2023-05-26 14:53:25.4",14874,0,0,0,0,0,0
"2023-05-26 14:53:25.45",14875,0,0,0,0,0,0
"2023-05-26 14:53:25.5",14876,0,0,0,0,0,0
"2023-05-26 14:53:25.55",14877,0,0,0,0,0,0
"2023-05-26 14:53:25.6",14878,0,0,0,0,0,0
"2023-05-26 14:53:25.65",14879,0,0,0,0,0,0
"2023-05-26 14:53:25.7",14880,0,0,0,0,0,0
"2023-05-26 14:53:25.75",14881,0,0,0,0,0,0
"2023-05-26 14:53:25.8",14882,0,0,0,0,0,0
"2023-05-26 14:53:25.85",14883,0,0,0,0,0,0
"2023-05-26 14:53:25.9",14884,0,0,0,0,0,0
"2023-05-26 14:53:25.95",14885,0,0,0,0,0,0
"2023-05-26 14:53:26",14886,0,0,0,0,0,0
"2023-05-26 14:53:26.05",14887,0,0,0,0,0,0
"2023-05-26 14:53:26.1",14888,0,0,0,0,0,0
"2023-05-26 14:53:26.15",14889,0,0,0,0,0,0
"2023-05-26 14:53:26.2",14890,0,0,0,0,0,0
"2023-05-26 14:53:26.25",14891,0,0,0,0,0,0
"2023-05-26 14:53:26.3",14892,0,0,0,0,0,0
"2023-05-26 14:53:26.35",14893,0,0,0,0,0,0
"2023-05-26 14:53:26.4",14894,0,0,0,0,0,0
"2023-05-26 14:53:26.45",14895,0,0,0,0,0,0
"2023-05-26 14:53:26.5",14896,0,0,0,0,0,0
"2023-05-26 14:53:26.55",14897,0,0,0,0,0,0
"2023-05-26 14:53:26.6",14898,0,0,0,0,0,0
"2023-05-26 14:53:26.65",14899,0,0,0,0,0,0
"2023-05-26 14:53:26.7",14900,0,0,0,0,0,0
"2023-05-26 14:53:26.75",14901,0,0,0,0,0,0
"2023-05-26 14:53:26.8",14902,0,0,0,0,0,0
"2023-05-26 14:53:26.85",14903,0,0,0,0,0,0
"2023-05-26 14:53:26.9",14904,0,0,0,0,0,0
"2023-05-26 14:53:26.95",14905,0,0,0,0,0,0
"2023-05-26 14:53:27",14906,0,0,0,0,0,0
"2023-05-26 14:53:27.05",14907,0,0,0,0,0,0
"2023-05-26 14:53:27.1",14908,0,0,0,0,0,0
"2023-05-26 14:53:27.15",14909,0,0,0,0,0,0
"2023-05-26 14:53:27.2",14910,0,0,0,0,0,0
"2023-05-26 14:53:27.25",14911,0,0,0,0,0,0
"2023-05-26 14:53:27.3",14912,0,0,0,0,0,0
"2023-05-26 14:53:27.35",14913,0,0,0,0,0,0
"2023-05-26 14:53:27.4",14914,0,0,0,0,0,0
"2023-05-26 14:53:27.45",14915,0,0,0,0,0,0
"2023-05-26 14:53:27.5",14916,0,0,0,0,0,0
"2023-05-26 14:53:27.55",14917,0,0,0,0,0,0
"2023-05-26 14:53:27.6",14918,0,0,0,0,0,0
"2023-05-26 14:53:27.65",14919,0,0,0,0,0,0
"2023-05-26 14:53:27.7",14920,0,0,0,0,0,0
"2023-05-26 14:53:27.75",14921,0,0,0,0,0,0
"2023-05-26 14:53:27.8",14922,0,0,0,0,0,0
"2023-05-26 14:53:27.85",14923,0,0,0,0,0,0
"2023-05-26 14:53:27.9",14924,0,0,0,0,0,0
"2023-05-26 14:53:27.95",14925,0,0,0,0,0,0
"2023-05-26 14:53:28",14926,0,0,0,0,0,0
"2023-05-26 14:53:28.05",14927,0,0,0,0,0,0
"2023-05-26 14:53:28.1",14928,0,0,0,0,0,0
"2023-05-26 14:53:28.15",14929,0,0,0,0,0,0
"2023-05-26 14:53:28.2",14930,0,0,0,0,0,0
"2023-05-26 14:53:28.25",14931,0,0,0,0,0,0
"2023-05-26 14:53:28.3",14932,0,0,0,0,0,0
"2023-05-26 14:53:28.35",14933,0,0,0,0,0,0
"2023-05-26 14:53:28.4",14934,0,0,0,0,0,0
"2023-05-26 14:53:28.45",14935,0,0,0,0,0,0
"2023-05-26 14:53:28.5",14936,0,0,0,0,0,0
"2023-05-26 14:53:28.55",14937,0,0,0,0,0,0
"2023-05-26 14:53:28.6",14938,0,0,0,0,0,0
"2023-05-26 14:53:28.65",14939,0,0,0,0,0,0
"2023-05-26 14:53:28.7",14940,0,0,0,0,0,0
"2023-05-26 14:53:28.75",14941,0,0,0,0,0,0
"2023-05-26 14:53:28.8",14942,0,0,0,0,0,0
"2023-05-26 14:53:28.85",14943,0,0,0,0,0,0
"2023-05-26 14:53:28.9",14944,0,0,0,0,0,0
"2023-05-26 14:53:28.95",14945,0,0,0,0,0,0
"2023-05-26 14:53:29",14946,0,0,0,0,0,0
"2023-05-26 14:53:29.05",14947,0,0,0,0,0,0
"2023-05-26 14:53:29.1",14948,0,0,0,0,0,0
"2023-05-26 14:53:29.15",14949,0,0,0,0,0,0
"2023-05-26 14:53:29.2",14950,0,0,0,0,0,0
"2023-05-26 14:53:29.25",14951,0,0,0,0,0,0
"2023-05-26 14:53:29.3",14952,0,0,0,0,0,0
"2023-05-26 14:53:29.35",14953,0,0,0,0,0,0
"2023-05-26 14:53:29.4",14954,0,0,0,0,0,0
"2023-05-26 14:53:29.45",14955,0,0,0,0,0,0
"2023-05-26 14:53:29.5",14956,0,0,0,0,0,0
"2023-05-26 14:53:29.55",14957,0,0,0,0,0,0
"2023-05-26 14:53:29.6",14958,0,0,0,0,0,0
"2023-05-26 14:53:29.65",14959,0,0,0,0,0,0
"2023-05-26 14:53:29.7",14960,0,0,0,0,0,0
"2023-05-26 14:53:29.75",14961,0,0,0,0,0,0
"2023-05-26 14:53:29.8",14962,0,0,0,0,0,0
"2023-05-26 14:53:29.85",14963,0,0,0,0,0,0
"2023-05-26 14:53:29.9",14964,0,0,0,0,0,0
"2023-05-26 14:53:29.95",14965,0,0,0,0,0,0
"2023-05-26 14:53:30",14966,0,0,0,0,0,0
"2023-05-26 14:53:30.05",14967,0,0,0,0,0,0
"2023-05-26 14:53:30.1",14968,0,0,0,0,0,0
"2023-05-26 14:53:30.15",14969,0,0,0,0,0,0
"2023-05-26 14:53:30.2",14970,0,0,0,0,0,0
"2023-05-26 14:53:30.25",14971,0,0,0,0,0,0
"2023-05-26 14:53:30.3",14972,0,0,0,0,0,0
"2023-05-26 14:53:30.35",14973,0,0,0,0,0,0
"2023-05-26 14:53:30.4",14974,0,0,0,0,0,0
"2023-05-26 14:53:30.45",14975,0,0,0,0,0,0
"2023-05-26 14:53:30.5",14976,0,0,0,0,0,0
"2023-05-26 14:53:30.55",14977,0,0,0,0,0,0
"2023-05-26 14:53:30.6",14978,0,0,0,0,0,0
"2023-05-26 14:53:30.65",14979,0,0,0,0,0,0
"2023-05-26 14:53:30.7",14980,0,0,0,0,0,0
"2023-05-26 14:53:30.75",14981,0,0,0,0,0,0
"2023-05-26 14:53:30.8",14982,0,0,0,0,0,0
"2023-05-26 14:53:30.85",14983,0,0,0,0,0,0
"2023-05-26 14:53:30.9",14984,0,0,0,0,0,0
"2023-05-26 14:53:30.95",14985,0,0,0,0,0,0
"2023-05-26 14:53:31",14986,0,0,0,0,0,0
"2023-05-26 14:53:31.05",14987,0,0,0,0,0,0
"2023-05-26 14:53:31.1",14988,0,0,0,0,0,0
"2023-05-26 14:53:31.15",14989,0,0,0,0,0,0
"2023-05-26 14:53:31.2",14990,0,0,0,0,0,0
"2023-05-26 14:53:31.25",14991,0,0,0,0,0,0
"2023-05-26 14:53:31.3",14992,0,0,0,0,0,0
"2023-05-26 14:53:31.35",14993,0,0,0,0,0,0
"2023-05-26 14:53:31.4",14994,0,0,0,0,0,0
"2023-05-26 14:53:31.45",14995,0,0,0,0,0,0
"2023-05-26 14:53:31.5",14996,0,0,0,0,0,0
"2023-05-26 14:53:31.55",14997,0,0,0,0,0,0
"2023-05-26 14:53:31.6",14998,0,0,0,0,0,0
"2023-05-26 14:53:31.65",14999,0,0,0,0,0,0
"2023-05-26 14:53:31.7",15000,0,0,0,0,0,0
"2023-05-26 14:53:31.75",15001,0,0,0,0,0,0
"2023-05-26 14:53:31.8",15002,0,0,0,0,0,0
"2023-05-26 14:53:31.85",15003,0,0,0,0,0,0
"2023-05-26 14:53:31.9",15004,0,0,0,0,0,0
"2023-05-26 14:53:31.95",15005,0,0,0,0,0,0
"2023-05-26 14:53:32",15006,0,0,0,0,0,0
"2023-05-26 14:53:32.05",15007,0,0,0,0,0,0
