"TOA5","11167","CR1000X","11167","CR1000X.Std.03.02","$*$#$#$*$$.$#$","7948","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-26 14:29:29.9",12714,0,0,0,0,0,0
"2023-05-26 14:29:29.95",12715,0,0,0,0,0,0
"2023-05-26 14:29:30",12716,0,0,0,0,0,0
"2023-05-26 14:29:30.05",12717,0,0,0,0,0,0
"2023-05-26 14:29:30.1",12718,0,0,0,0,0,0
"2023-05-26 14:29:30.15",12719,0,0,0,0,0,0
"2023-05-26 14:29:30.2",12720,0,0,0,0,0,0
"2023-05-26 14:29:30.25",12721,0,0,0,0,0,0
"2023-05-26 14:29:30.3",12722,0,0,0,0,0,0
"2023-05-26 14:29:30.35",12723,0,0,0,0,0,0
"2023-05-26 14:29:30.4",12724,0,0,0,0,0,0
"2023-05-26 14:29:30.45",12725,0,0,0,0,0,0
"2023-05-26 14:29:30.5",12726,0,0,0,0,0,0
"2023-05-26 14:29:30.55",12727,0,0,0,0,0,0
"2023-05-26 14:29:30.6",12728,0,0,0,0,0,0
"2023-05-26 14:29:30.65",12729,0,0,0,0,0,0
"2023-05-26 14:29:30.7",12730,0,0,0,0,0,0
"2023-05-26 14:29:30.75",12731,0,0,0,0,0,0
"2023-05-26 14:29:30.8",12732,0,0,0,0,0,0
"2023-05-26 14:29:30.85",12733,0,0,0,0,0,0
"2023-05-26 14:29:30.9",12734,0,0,0,0,0,0
"2023-05-26 14:29:30.95",12735,0,0,0,0,0,0
"2023-05-26 14:29:31",12736,0,0,0,0,0,0
"2023-05-26 14:29:31.05",12737,0,0,0,0,0,0
"2023-05-26 14:29:31.1",12738,0,0,0,0,0,0
"2023-05-26 14:29:31.15",12739,0,0,0,0,0,0
"2023-05-26 14:29:31.2",12740,0,0,0,0,0,0
"2023-05-26 14:29:31.25",12741,0,0,0,0,0,0
"2023-05-26 14:29:31.3",12742,0,0,0,0,0,0
"2023-05-26 14:29:31.35",12743,0,0,0,0,0,0
"2023-05-26 14:29:31.4",12744,0,0,0,0,0,0
"2023-05-26 14:29:31.45",12745,0,0,0,0,0,0
"2023-05-26 14:29:31.5",12746,0,0,0,0,0,0
"2023-05-26 14:29:31.55",12747,0,0,0,0,0,0
"2023-05-26 14:29:31.6",12748,0,0,0,0,0,0
"2023-05-26 14:29:31.65",12749,0,0,0,0,0,0
"2023-05-26 14:29:31.7",12750,0,0,0,0,0,0
"2023-05-26 14:29:31.75",12751,0,0,0,0,0,0
"2023-05-26 14:29:31.8",12752,0,0,0,0,0,0
"2023-05-26 14:29:31.85",12753,0,0,0,0,0,0
"2023-05-26 14:29:31.9",12754,0,0,0,0,0,0
"2023-05-26 14:29:31.95",12755,0,0,0,0,0,0
"2023-05-26 14:29:32",12756,0,0,0,0,0,0
"2023-05-26 14:29:32.05",12757,0,0,0,0,0,0
"2023-05-26 14:29:32.1",12758,0,0,0,0,0,0
"2023-05-26 14:29:32.15",12759,0,0,0,0,0,0
"2023-05-26 14:29:32.2",12760,0,0,0,0,0,0
"2023-05-26 14:29:32.25",12761,0,0,0,0,0,0
"2023-05-26 14:29:32.3",12762,0,0,0,0,0,0
"2023-05-26 14:29:32.35",12763,0,0,0,0,0,0
"2023-05-26 14:29:32.4",12764,0,0,0,0,0,0
"2023-05-26 14:29:32.45",12765,0,0,0,0,0,0
"2023-05-26 14:29:32.5",12766,0,0,0,0,0,0
"2023-05-26 14:29:32.55",12767,0,0,0,0,0,0
"2023-05-26 14:29:32.6",12768,0,0,0,0,0,0
"2023-05-26 14:29:32.65",12769,0,0,0,0,0,0
"2023-05-26 14:29:32.7",12770,0,0,0,0,0,0
"2023-05-26 14:29:32.75",12771,0,0,0,0,0,0
"2023-05-26 14:29:32.8",12772,0,0,0,0,0,0
"2023-05-26 14:29:32.85",12773,0,0,0,0,0,0
"2023-05-26 14:29:32.9",12774,0,0,0,0,0,0
"2023-05-26 14:29:32.95",12775,0,0,0,0,0,0
"2023-05-26 14:29:33",12776,0,0,0,0,0,0
"2023-05-26 14:29:33.05",12777,0,0,0,0,0,0
"2023-05-26 14:29:33.1",12778,0,0,0,0,0,0
"2023-05-26 14:29:33.15",12779,0,0,0,0,0,0
"2023-05-26 14:29:33.2",12780,0,0,0,0,0,0
"2023-05-26 14:29:33.25",12781,0,0,0,0,0,0
"2023-05-26 14:29:33.3",12782,0,0,0,0,0,0
"2023-05-26 14:29:33.35",12783,0,0,0,0,0,0
"2023-05-26 14:29:33.4",12784,0,0,0,0,0,0
"2023-05-26 14:29:33.45",12785,0,0,0,0,0,0
"2023-05-26 14:29:33.5",12786,0,0,0,0,0,0
"2023-05-26 14:29:33.55",12787,0,0,0,0,0,0
"2023-05-26 14:29:33.6",12788,0,0,0,0,0,0
"2023-05-26 14:29:33.65",12789,0,0,0,0,0,0
"2023-05-26 14:29:33.7",12790,0,0,0,0,0,0
"2023-05-26 14:29:33.75",12791,0,0,0,0,0,0
"2023-05-26 14:29:33.8",12792,0,0,0,0,0,0
"2023-05-26 14:29:33.85",12793,0,0,0,0,0,0
"2023-05-26 14:29:33.9",12794,0,0,0,0,0,0
"2023-05-26 14:29:33.95",12795,0,0,0,0,0,0
"2023-05-26 14:29:34",12796,0,0,0,0,0,0
"2023-05-26 14:29:34.05",12797,0,0,0,0,0,0
"2023-05-26 14:29:34.1",12798,0,0,0,0,0,0
"2023-05-26 14:29:34.15",12799,0,0,0,0,0,0
"2023-05-26 14:29:34.2",12800,0,0,0,0,0,0
"2023-05-26 14:29:34.25",12801,0,0,0,0,0,0
"2023-05-26 14:29:34.3",12802,0,0,0,0,0,0
"2023-05-26 14:29:34.35",12803,0,0,0,0,0,0
"2023-05-26 14:29:34.4",12804,0,0,0,0,0,0
"2023-05-26 14:29:34.45",12805,0,0,0,0,0,0
"2023-05-26 14:29:34.5",12806,0,0,0,0,0,0
"2023-05-26 14:29:34.55",12807,0,0,0,0,0,0
"2023-05-26 14:29:34.6",12808,0,0,0,0,0,0
"2023-05-26 14:29:34.65",12809,0,0,0,0,0,0
"2023-05-26 14:29:34.7",12810,0,0,0,0,0,0
"2023-05-26 14:29:34.75",12811,0,0,0,0,0,0
"2023-05-26 14:29:34.8",12812,0,0,0,0,0,0
"2023-05-26 14:29:34.85",12813,0,0,0,0,0,0
"2023-05-26 14:29:34.9",12814,0,0,0,0,0,0
"2023-05-26 14:29:34.95",12815,0,0,0,0,0,0
"2023-05-26 14:29:35",12816,0,0,0,0,0,0
"2023-05-26 14:29:35.05",12817,0,0,0,0,0,0
"2023-05-26 14:29:35.1",12818,0,0,0,0,0,0
"2023-05-26 14:29:35.15",12819,0,0,0,0,0,0
"2023-05-26 14:29:35.2",12820,0,0,0,0,0,0
"2023-05-26 14:29:35.25",12821,0,0,0,0,0,0
"2023-05-26 14:29:35.3",12822,0,0,0,0,0,0
"2023-05-26 14:29:35.35",12823,0,0,0,0,0,0
"2023-05-26 14:29:35.4",12824,0,0,0,0,0,0
"2023-05-26 14:29:35.45",12825,0,0,0,0,0,0
"2023-05-26 14:29:35.5",12826,0,0,0,0,0,0
"2023-05-26 14:29:35.55",12827,0,0,0,0,0,0
"2023-05-26 14:29:35.6",12828,0,0,0,0,0,0
"2023-05-26 14:29:35.65",12829,0,0,0,0,0,0
"2023-05-26 14:29:35.7",12830,0,0,0,0,0,0
"2023-05-26 14:29:35.75",12831,0,0,0,0,0,0
"2023-05-26 14:29:35.8",12832,0,0,0,0,0,0
"2023-05-26 14:29:35.85",12833,0,0,0,0,0,0
"2023-05-26 14:29:35.9",12834,0,0,0,0,0,0
"2023-05-26 14:29:35.95",12835,0,0,0,0,0,0
"2023-05-26 14:29:36",12836,0,0,0,0,0,0
"2023-05-26 14:29:36.05",12837,0,0,0,0,0,0
"2023-05-26 14:29:36.1",12838,0,0,0,0,0,0
"2023-05-26 14:29:36.15",12839,0,0,0,0,0,0
"2023-05-26 14:29:36.2",12840,0,0,0,0,0,0
"2023-05-26 14:29:36.25",12841,0,0,0,0,0,0
"2023-05-26 14:29:36.3",12842,0,0,0,0,0,0
"2023-05-26 14:29:36.35",12843,0,0,0,0,0,0
"2023-05-26 14:29:36.4",12844,0,0,0,0,0,0
"2023-05-26 14:29:36.45",12845,0,0,0,0,0,0
"2023-05-26 14:29:36.5",12846,0,0,0,0,0,0
"2023-05-26 14:29:36.55",12847,0,0,0,0,0,0
"2023-05-26 14:29:36.6",12848,0,0,0,0,0,0
"2023-05-26 14:29:36.65",12849,0,0,0,0,0,0
"2023-05-26 14:29:36.7",12850,0,0,0,0,0,0
"2023-05-26 14:29:36.75",12851,0,0,0,0,0,0
"2023-05-26 14:29:36.8",12852,0,0,0,0,0,0
"2023-05-26 14:29:36.85",12853,0,0,0,0,0,0
"2023-05-26 14:29:36.9",12854,0,0,0,0,0,0
"2023-05-26 14:29:36.95",12855,0,0,0,0,0,0
"2023-05-26 14:29:37",12856,0,0,0,0,0,0
"2023-05-26 14:29:37.05",12857,0,0,0,0,0,0
"2023-05-26 14:29:37.1",12858,0,0,0,0,0,0
"2023-05-26 14:29:37.15",12859,0,0,0,0,0,0
"2023-05-26 14:29:37.2",12860,0,0,0,0,0,0
"2023-05-26 14:29:37.25",12861,0,0,0,0,0,0
"2023-05-26 14:29:37.3",12862,0,0,0,0,0,0
"2023-05-26 14:29:37.35",12863,0,0,0,0,0,0
"2023-05-26 14:29:37.4",12864,0,0,0,0,0,0
"2023-05-26 14:29:37.45",12865,0,0,0,0,0,0
"2023-05-26 14:29:37.5",12866,0,0,0,0,0,0
"2023-05-26 14:29:37.55",12867,0,0,0,0,0,0
"2023-05-26 14:29:37.6",12868,0,0,0,0,0,0
"2023-05-26 14:29:37.65",12869,0,0,0,0,0,0
"2023-05-26 14:29:37.7",12870,0,0,0,0,0,0
"2023-05-26 14:29:37.75",12871,0,0,0,0,0,0
"2023-05-26 14:29:37.8",12872,0,0,0,0,0,0
"2023-05-26 14:29:37.85",12873,0,0,0,0,0,0
"2023-05-26 14:29:37.9",12874,0,0,0,0,0,0
"2023-05-26 14:29:37.95",12875,0,0,0,0,0,0
"2023-05-26 14:29:38",12876,0,0,0,0,0,0
"2023-05-26 14:29:38.05",12877,0,0,0,0,0,0
"2023-05-26 14:29:38.1",12878,0,0,0,0,0,0
"2023-05-26 14:29:38.15",12879,0,0,0,0,0,0
"2023-05-26 14:29:38.2",12880,0,0,0,0,0,0
"2023-05-26 14:29:38.25",12881,0,0,0,0,0,0
"2023-05-26 14:29:38.3",12882,0,0,0,0,0,0
"2023-05-26 14:29:38.35",12883,0,0,0,0,0,0
"2023-05-26 14:29:38.4",12884,0,0,0,0,0,0
"2023-05-26 14:29:38.45",12885,0,0,0,0,0,0
"2023-05-26 14:29:38.5",12886,0,0,0,0,0,0
"2023-05-26 14:29:38.55",12887,0,0,0,0,0,0
"2023-05-26 14:29:38.6",12888,0,0,0,0,0,0
"2023-05-26 14:29:38.65",12889,0,0,0,0,0,0
"2023-05-26 14:29:38.7",12890,0,0,0,0,0,0
"2023-05-26 14:29:38.75",12891,0,0,0,0,0,0
"2023-05-26 14:29:38.8",12892,0,0,0,0,0,0
"2023-05-26 14:29:38.85",12893,0,0,0,0,0,0
"2023-05-26 14:29:38.9",12894,0,0,0,0,0,0
"2023-05-26 14:29:38.95",12895,0,0,0,0,0,0
"2023-05-26 14:29:39",12896,0,0,0,0,0,0
"2023-05-26 14:29:39.05",12897,0,0,0,0,0,0
"2023-05-26 14:29:39.1",12898,0,0,0,0,0,0
"2023-05-26 14:29:39.15",12899,0,0,0,0,0,0
"2023-05-26 14:29:39.2",12900,0,0,0,0,0,0
"2023-05-26 14:29:39.25",12901,0,0,0,0,0,0
"2023-05-26 14:29:39.3",12902,0,0,0,0,0,0
"2023-05-26 14:29:39.35",12903,0,0,0,0,0,0
"2023-05-26 14:29:39.4",12904,0,0,0,0,0,0
"2023-05-26 14:29:39.45",12905,0,0,0,0,0,0
"2023-05-26 14:29:39.5",12906,0,0,0,0,0,0
"2023-05-26 14:29:39.55",12907,0,0,0,0,0,0
"2023-05-26 14:29:39.6",12908,0,0,0,0,0,0
"2023-05-26 14:29:39.65",12909,0,0,0,0,0,0
"2023-05-26 14:29:39.7",12910,0,0,0,0,0,0
"2023-05-26 14:29:39.75",12911,0,0,0,0,0,0
"2023-05-26 14:29:39.8",12912,0,0,0,0,0,0
"2023-05-26 14:29:39.85",12913,0,0,0,0,0,0
"2023-05-26 14:29:39.9",12914,0,0,0,0,0,0
"2023-05-26 14:29:39.95",12915,0,0,0,0,0,0
"2023-05-26 14:29:40",12916,0,0,0,0,0,0
"2023-05-26 14:29:40.05",12917,0,0,0,0,0,0
"2023-05-26 14:29:40.1",12918,0,0,0,0,0,0
"2023-05-26 14:29:40.15",12919,0,0,0,0,0,0
"2023-05-26 14:29:40.2",12920,0,0,0,0,0,0
"2023-05-26 14:29:40.25",12921,0,0,0,0,0,0
"2023-05-26 14:29:40.3",12922,0,0,0,0,0,0
"2023-05-26 14:29:40.35",12923,0,0,0,0,0,0
"2023-05-26 14:29:40.4",12924,0,0,0,0,0,0
"2023-05-26 14:29:40.45",12925,0,0,0,0,0,0
"2023-05-26 14:29:40.5",12926,0,0,0,0,0,0
"2023-05-26 14:29:40.55",12927,0,0,0,0,0,0
"2023-05-26 14:29:40.6",12928,0,0,0,0,0,0
"2023-05-26 14:29:40.65",12929,0,0,0,0,0,0
"2023-05-26 14:29:40.7",12930,0,0,0,0,0,0
"2023-05-26 14:29:40.75",12931,0,0,0,0,0,0
"2023-05-26 14:29:40.8",12932,0,0,0,0,0,0
"2023-05-26 14:29:40.85",12933,0,0,0,0,0,0
"2023-05-26 14:29:40.9",12934,0,0,0,0,0,0
"2023-05-26 14:29:40.95",12935,0,0,0,0,0,0
"2023-05-26 14:29:41",12936,0,0,0,0,0,0
"2023-05-26 14:29:41.05",12937,0,0,0,0,0,0
"2023-05-26 14:29:41.1",12938,0,0,0,0,0,0
"2023-05-26 14:29:41.15",12939,0,0,0,0,0,0
"2023-05-26 14:29:41.2",12940,0,0,0,0,0,0
"2023-05-26 14:29:41.25",12941,0,0,0,0,0,0
"2023-05-26 14:29:41.3",12942,0,0,0,0,0,0
"2023-05-26 14:29:41.35",12943,0,0,0,0,0,0
"2023-05-26 14:29:41.4",12944,0,0,0,0,0,0
"2023-05-26 14:29:41.45",12945,0,0,0,0,0,0
"2023-05-26 14:29:41.5",12946,0,0,0,0,0,0
"2023-05-26 14:29:41.55",12947,0,0,0,0,0,0
"2023-05-26 14:29:41.6",12948,0,0,0,0,0,0
"2023-05-26 14:29:41.65",12949,0,0,0,0,0,0
"2023-05-26 14:29:41.7",12950,0,0,0,0,0,0
"2023-05-26 14:29:41.75",12951,0,0,0,0,0,0
"2023-05-26 14:29:41.8",12952,0,0,0,0,0,0
"2023-05-26 14:29:41.85",12953,0,0,0,0,0,0
"2023-05-26 14:29:41.9",12954,0,0,0,0,0,0
"2023-05-26 14:29:41.95",12955,0,0,0,0,0,0
"2023-05-26 14:29:42",12956,0,0,0,0,0,0
"2023-05-26 14:29:42.05",12957,0,0,0,0,0,0
"2023-05-26 14:29:42.1",12958,0,0,0,0,0,0
"2023-05-26 14:29:42.15",12959,0,0,0,0,0,0
"2023-05-26 14:29:42.2",12960,0,0,0,0,0,0
"2023-05-26 14:29:42.25",12961,0,0,0,0,0,0
"2023-05-26 14:29:42.3",12962,0,0,0,0,0,0
"2023-05-26 14:29:42.35",12963,0,0,0,0,0,0
"2023-05-26 14:29:42.4",12964,0,0,0,0,0,0
"2023-05-26 14:29:42.45",12965,0,0,0,0,0,0
"2023-05-26 14:29:42.5",12966,0,0,0,0,0,0
"2023-05-26 14:29:42.55",12967,0,0,0,0,0,0
"2023-05-26 14:29:42.6",12968,0,0,0,0,0,0
"2023-05-26 14:29:42.65",12969,0,0,0,0,0,0
"2023-05-26 14:29:42.7",12970,0,0,0,0,0,0
"2023-05-26 14:29:42.75",12971,0,0,0,0,0,0
"2023-05-26 14:29:42.8",12972,0,0,0,0,0,0
"2023-05-26 14:29:42.85",12973,0,0,0,0,0,0
"2023-05-26 14:29:42.9",12974,0,0,0,0,0,0
"2023-05-26 14:29:42.95",12975,0,0,0,0,0,0
"2023-05-26 14:29:43",12976,0,0,0,0,0,0
"2023-05-26 14:29:43.05",12977,0,0,0,0,0,0
"2023-05-26 14:29:43.1",12978,0,0,0,0,0,0
"2023-05-26 14:29:43.15",12979,0,0,0,0,0,0
"2023-05-26 14:29:43.2",12980,0,0,0,0,0,0
"2023-05-26 14:29:43.25",12981,0,0,0,0,0,0
"2023-05-26 14:29:43.3",12982,0,0,0,0,0,0
"2023-05-26 14:29:43.35",12983,0,0,0,0,0,0
"2023-05-26 14:29:43.4",12984,0,0,0,0,0,0
"2023-05-26 14:29:43.45",12985,0,0,0,0,0,0
"2023-05-26 14:29:43.5",12986,0,0,0,0,0,0
"2023-05-26 14:29:43.55",12987,0,0,0,0,0,0
"2023-05-26 14:29:43.6",12988,0,0,0,0,0,0
"2023-05-26 14:29:43.65",12989,0,0,0,0,0,0
"2023-05-26 14:29:43.7",12990,0,0,0,0,0,0
"2023-05-26 14:29:43.75",12991,0,0,0,0,0,0
"2023-05-26 14:29:43.8",12992,0,0,0,0,0,0
"2023-05-26 14:29:43.85",12993,0,0,0,0,0,0
"2023-05-26 14:29:43.9",12994,0,0,0,0,0,0
"2023-05-26 14:29:43.95",12995,0,0,0,0,0,0
"2023-05-26 14:29:44",12996,0,0,0,0,0,0
"2023-05-26 14:29:44.05",12997,0,0,0,0,0,0
"2023-05-26 14:29:44.1",12998,0,0,0,0,0,0
"2023-05-26 14:29:44.15",12999,0,0,0,0,0,0
"2023-05-26 14:29:44.2",13000,0,0,0,0,0,0
"2023-05-26 14:29:44.25",13001,0,0,0,0,0,0
"2023-05-26 14:29:44.3",13002,0,0,0,0,0,0
"2023-05-26 14:29:44.35",13003,0,0,0,0,0,0
"2023-05-26 14:29:44.4",13004,0,0,0,0,0,0
"2023-05-26 14:29:44.45",13005,0,0,0,0,0,0
"2023-05-26 14:29:44.5",13006,0,0,0,0,0,0
"2023-05-26 14:29:44.55",13007,0,0,0,0,0,0
"2023-05-26 14:29:44.6",13008,0,0,0,0,0,0
"2023-05-26 14:29:44.65",13009,0,0,0,0,0,0
"2023-05-26 14:29:44.7",13010,0,0,0,0,0,0
"2023-05-26 14:29:44.75",13011,0,0,0,0,0,0
"2023-05-26 14:29:44.8",13012,0,0,0,0,0,0
"2023-05-26 14:29:44.85",13013,0,0,0,0,0,0
"2023-05-26 14:29:44.9",13014,0,0,0,0,0,0
"2023-05-26 14:29:44.95",13015,0,0,0,0,0,0
"2023-05-26 14:29:45",13016,0,0,0,0,0,0
"2023-05-26 14:29:45.05",13017,0,0,0,0,0,0
"2023-05-26 14:29:45.1",13018,0,0,0,0,0,0
"2023-05-26 14:29:45.15",13019,0,0,0,0,0,0
"2023-05-26 14:29:45.2",13020,0,0,0,0,0,0
"2023-05-26 14:29:45.25",13021,0,0,0,0,0,0
"2023-05-26 14:29:45.3",13022,0,0,0,0,0,0
"2023-05-26 14:29:45.35",13023,0,0,0,0,0,0
"2023-05-26 14:29:45.4",13024,0,0,0,0,0,0
"2023-05-26 14:29:45.45",13025,0,0,0,0,0,0
"2023-05-26 14:29:45.5",13026,0,0,0,0,0,0
"2023-05-26 14:29:45.55",13027,0,0,0,0,0,0
"2023-05-26 14:29:45.6",13028,0,0,0,0,0,0
"2023-05-26 14:29:45.65",13029,0,0,0,0,0,0
"2023-05-26 14:29:45.7",13030,0,0,0,0,0,0
"2023-05-26 14:29:45.75",13031,0,0,0,0,0,0
"2023-05-26 14:29:45.8",13032,0,0,0,0,0,0
"2023-05-26 14:29:45.85",13033,0,0,0,0,0,0
"2023-05-26 14:29:45.9",13034,0,0,0,0,0,0
"2023-05-26 14:29:45.95",13035,0,0,0,0,0,0
"2023-05-26 14:29:46",13036,0,0,0,0,0,0
"2023-05-26 14:29:46.05",13037,0,0,0,0,0,0
"2023-05-26 14:29:46.1",13038,0,0,0,0,0,0
"2023-05-26 14:29:46.15",13039,0,0,0,0,0,0
"2023-05-26 14:29:46.2",13040,0,0,0,0,0,0
"2023-05-26 14:29:46.25",13041,0,0,0,0,0,0
"2023-05-26 14:29:46.3",13042,0,0,0,0,0,0
"2023-05-26 14:29:46.35",13043,0,0,0,0,0,0
"2023-05-26 14:29:46.4",13044,0,0,0,0,0,0
"2023-05-26 14:29:46.45",13045,0,0,0,0,0,0
"2023-05-26 14:29:46.5",13046,0,0,0,0,0,0
"2023-05-26 14:29:46.55",13047,0,0,0,0,0,0
"2023-05-26 14:29:46.6",13048,0,0,0,0,0,0
"2023-05-26 14:29:46.65",13049,0,0,0,0,0,0
"2023-05-26 14:29:46.7",13050,0,0,0,0,0,0
"2023-05-26 14:29:46.75",13051,0,0,0,0,0,0
"2023-05-26 14:29:46.8",13052,0,0,0,0,0,0
"2023-05-26 14:29:46.85",13053,0,0,0,0,0,0
"2023-05-26 14:29:46.9",13054,0,0,0,0,0,0
"2023-05-26 14:29:46.95",13055,0,0,0,0,0,0
"2023-05-26 14:29:47",13056,0,0,0,0,0,0
"2023-05-26 14:29:47.05",13057,0,0,0,0,0,0
"2023-05-26 14:29:47.1",13058,0,0,0,0,0,0
"2023-05-26 14:29:47.15",13059,0,0,0,0,0,0
"2023-05-26 14:29:47.2",13060,0,0,0,0,0,0
"2023-05-26 14:29:47.25",13061,0,0,0,0,0,0
"2023-05-26 14:29:47.3",13062,0,0,0,0,0,0
"2023-05-26 14:29:47.35",13063,0,0,0,0,0,0
"2023-05-26 14:29:47.4",13064,0,0,0,0,0,0
"2023-05-26 14:29:47.45",13065,0,0,0,0,0,0
"2023-05-26 14:29:47.5",13066,0,0,0,0,0,0
"2023-05-26 14:29:47.55",13067,0,0,0,0,0,0
"2023-05-26 14:29:47.6",13068,0,0,0,0,0,0
"2023-05-26 14:29:47.65",13069,0,0,0,0,0,0
"2023-05-26 14:29:47.7",13070,0,0,0,0,0,0
"2023-05-26 14:29:47.75",13071,0,0,0,0,0,0
"2023-05-26 14:29:47.8",13072,0,0,0,0,0,0
"2023-05-26 14:29:47.85",13073,0,0,0,0,0,0
"2023-05-26 14:29:47.9",13074,0,0,0,0,0,0
"2023-05-26 14:29:47.95",13075,0,0,0,0,0,0
"2023-05-26 14:29:48",13076,0,0,0,0,0,0
"2023-05-26 14:29:48.05",13077,0,0,0,0,0,0
"2023-05-26 14:29:48.1",13078,0,0,0,0,0,0
"2023-05-26 14:29:48.15",13079,0,0,0,0,0,0
"2023-05-26 14:29:48.2",13080,0,0,0,0,0,0
"2023-05-26 14:29:48.25",13081,0,0,0,0,0,0
"2023-05-26 14:29:48.3",13082,0,0,0,0,0,0
"2023-05-26 14:29:48.35",13083,0,0,0,0,0,0
"2023-05-26 14:29:48.4",13084,0,0,0,0,0,0
"2023-05-26 14:29:48.45",13085,0,0,0,0,0,0
"2023-05-26 14:29:48.5",13086,0,0,0,0,0,0
"2023-05-26 14:29:48.55",13087,0,0,0,0,0,0
"2023-05-26 14:29:48.6",13088,0,0,0,0,0,0
"2023-05-26 14:29:48.65",13089,0,0,0,0,0,0
"2023-05-26 14:29:48.7",13090,0,0,0,0,0,0
"2023-05-26 14:29:48.75",13091,0,0,0,0,0,0
"2023-05-26 14:29:48.8",13092,0,0,0,0,0,0
"2023-05-26 14:29:48.85",13093,0,0,0,0,0,0
"2023-05-26 14:29:48.9",13094,0,0,0,0,0,0
"2023-05-26 14:29:48.95",13095,0,0,0,0,0,0
"2023-05-26 14:29:49",13096,0,0,0,0,0,0
"2023-05-26 14:29:49.05",13097,0,0,0,0,0,0
"2023-05-26 14:29:49.1",13098,0,0,0,0,0,0
"2023-05-26 14:29:49.15",13099,0,0,0,0,0,0
"2023-05-26 14:29:49.2",13100,0,0,0,0,0,0
"2023-05-26 14:29:49.25",13101,0,0,0,0,0,0
"2023-05-26 14:29:49.3",13102,0,0,0,0,0,0
"2023-05-26 14:29:49.35",13103,0,0,0,0,0,0
"2023-05-26 14:29:49.4",13104,0,0,0,0,0,0
"2023-05-26 14:29:49.45",13105,0,0,0,0,0,0
"2023-05-26 14:29:49.5",13106,0,0,0,0,0,0
"2023-05-26 14:29:49.55",13107,0,0,0,0,0,0
"2023-05-26 14:29:49.6",13108,0,0,0,0,0,0
"2023-05-26 14:29:49.65",13109,0,0,0,0,0,0
"2023-05-26 14:29:49.7",13110,0,0,0,0,0,0
"2023-05-26 14:29:49.75",13111,0,0,0,0,0,0
"2023-05-26 14:29:49.8",13112,0,0,0,0,0,0
"2023-05-26 14:29:49.85",13113,0,0,0,0,0,0
"2023-05-26 14:29:49.9",13114,0,0,0,0,0,0
"2023-05-26 14:29:49.95",13115,0,0,0,0,0,0
"2023-05-26 14:29:50",13116,0,0,0,0,0,0
"2023-05-26 14:29:50.05",13117,0,0,0,0,0,0
"2023-05-26 14:29:50.1",13118,0,0,0,0,0,0
"2023-05-26 14:29:50.15",13119,0,0,0,0,0,0
"2023-05-26 14:29:50.2",13120,0,0,0,0,0,0
"2023-05-26 14:29:50.25",13121,0,0,0,0,0,0
"2023-05-26 14:29:50.3",13122,0,0,0,0,0,0
"2023-05-26 14:29:50.35",13123,0,0,0,0,0,0
"2023-05-26 14:29:50.4",13124,0,0,0,0,0,0
"2023-05-26 14:29:50.45",13125,0,0,0,0,0,0
"2023-05-26 14:29:50.5",13126,0,0,0,0,0,0
"2023-05-26 14:29:50.55",13127,0,0,0,0,0,0
"2023-05-26 14:29:50.6",13128,0,0,0,0,0,0
"2023-05-26 14:29:50.65",13129,0,0,0,0,0,0
"2023-05-26 14:29:50.7",13130,0,0,0,0,0,0
"2023-05-26 14:29:50.75",13131,0,0,0,0,0,0
"2023-05-26 14:29:50.8",13132,0,0,0,0,0,0
"2023-05-26 14:29:50.85",13133,0,0,0,0,0,0
"2023-05-26 14:29:50.9",13134,0,0,0,0,0,0
"2023-05-26 14:29:50.95",13135,0,0,0,0,0,0
"2023-05-26 14:29:51",13136,0,0,0,0,0,0
"2023-05-26 14:29:51.05",13137,0,0,0,0,0,0
"2023-05-26 14:29:51.1",13138,0,0,0,0,0,0
"2023-05-26 14:29:51.15",13139,0,0,0,0,0,0
"2023-05-26 14:29:51.2",13140,0,0,0,0,0,0
"2023-05-26 14:29:51.25",13141,0,0,0,0,0,0
"2023-05-26 14:29:51.3",13142,0,0,0,0,0,0
"2023-05-26 14:29:51.35",13143,0,0,0,0,0,0
"2023-05-26 14:29:51.4",13144,0,0,0,0,0,0
"2023-05-26 14:29:51.45",13145,0,0,0,0,0,0
"2023-05-26 14:29:51.5",13146,0,0,0,0,0,0
"2023-05-26 14:29:51.55",13147,0,0,0,0,0,0
"2023-05-26 14:29:51.6",13148,0,0,0,0,0,0
"2023-05-26 14:29:51.65",13149,0,0,0,0,0,0
"2023-05-26 14:29:51.7",13150,0,0,0,0,0,0
"2023-05-26 14:29:51.75",13151,0,0,0,0,0,0
"2023-05-26 14:29:51.8",13152,0,0,0,0,0,0
"2023-05-26 14:29:51.85",13153,0,0,0,0,0,0
"2023-05-26 14:29:51.9",13154,0,0,0,0,0,0
"2023-05-26 14:29:51.95",13155,0,0,0,0,0,0
"2023-05-26 14:29:52",13156,0,0,0,0,0,0
"2023-05-26 14:29:52.05",13157,0,0,0,0,0,0
"2023-05-26 14:29:52.1",13158,0,0,0,0,0,0
"2023-05-26 14:29:52.15",13159,0,0,0,0,0,0
"2023-05-26 14:29:52.2",13160,0,0,0,0,0,0
