"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.4.8 CR1000X R350 through SDM-SIO1A.CR1X","55658","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-26 15:27:18.35",7416,0,0,0,0,0,0
"2023-05-26 15:27:18.4",7417,0,0,0,0,0,0
"2023-05-26 15:27:18.45",7418,0,0,0,0,0,0
"2023-05-26 15:27:18.5",7419,0,0,0,0,0,0
"2023-05-26 15:27:18.55",7420,0,0,0,0,0,0
"2023-05-26 15:27:18.6",7421,0,0,0,0,0,0
"2023-05-26 15:27:18.65",7422,0,0,0,0,0,0
"2023-05-26 15:27:18.7",7423,0,0,0,0,0,0
"2023-05-26 15:27:18.75",7424,0,0,0,0,0,0
"2023-05-26 15:27:18.8",7425,0,0,0,0,0,0
"2023-05-26 15:27:18.85",7426,0,0,0,0,0,0
"2023-05-26 15:27:18.9",7427,0,0,0,0,0,0
"2023-05-26 15:27:18.95",7428,0,0,0,0,0,0
"2023-05-26 15:27:19",7429,0,0,0,0,0,0
"2023-05-26 15:27:19.05",7430,0,0,0,0,0,0
"2023-05-26 15:27:19.1",7431,0,0,0,0,0,0
"2023-05-26 15:27:19.15",7432,0,0,0,0,0,0
"2023-05-26 15:27:19.2",7433,0,0,0,0,0,0
"2023-05-26 15:27:19.25",7434,0,0,0,0,0,0
"2023-05-26 15:27:19.3",7435,0,0,0,0,0,0
"2023-05-26 15:27:19.35",7436,0,0,0,0,0,0
"2023-05-26 15:27:19.4",7437,0,0,0,0,0,0
"2023-05-26 15:27:19.45",7438,0,0,0,0,0,0
"2023-05-26 15:27:19.5",7439,0,0,0,0,0,0
"2023-05-26 15:27:19.55",7440,0,0,0,0,0,0
"2023-05-26 15:27:19.6",7441,0,0,0,0,0,0
"2023-05-26 15:27:19.65",7442,0,0,0,0,0,0
"2023-05-26 15:27:19.7",7443,0,0,0,0,0,0
"2023-05-26 15:27:19.75",7444,0,0,0,0,0,0
"2023-05-26 15:27:19.8",7445,0,0,0,0,0,0
"2023-05-26 15:27:19.85",7446,0,0,0,0,0,0
"2023-05-26 15:27:19.9",7447,0,0,0,0,0,0
"2023-05-26 15:27:19.95",7448,0,0,0,0,0,0
"2023-05-26 15:27:20",7449,0,0,0,0,0,0
"2023-05-26 15:27:20.05",7450,0,0,0,0,0,0
"2023-05-26 15:27:20.1",7451,0,0,0,0,0,0
"2023-05-26 15:27:20.15",7452,0,0,0,0,0,0
"2023-05-26 15:27:20.2",7453,0,0,0,0,0,0
"2023-05-26 15:27:20.25",7454,0,0,0,0,0,0
"2023-05-26 15:27:20.3",7455,0,0,0,0,0,0
"2023-05-26 15:27:20.35",7456,0,0,0,0,0,0
"2023-05-26 15:27:20.4",7457,0,0,0,0,0,0
"2023-05-26 15:27:20.45",7458,0,0,0,0,0,0
"2023-05-26 15:27:20.5",7459,0,0,0,0,0,0
"2023-05-26 15:27:20.55",7460,0,0,0,0,0,0
"2023-05-26 15:27:20.6",7461,0,0,0,0,0,0
"2023-05-26 15:27:20.65",7462,0,0,0,0,0,0
"2023-05-26 15:27:20.7",7463,0,0,0,0,0,0
"2023-05-26 15:27:20.75",7464,0,0,0,0,0,0
"2023-05-26 15:27:20.8",7465,0,0,0,0,0,0
"2023-05-26 15:27:20.85",7466,0,0,0,0,0,0
"2023-05-26 15:27:20.9",7467,0,0,0,0,0,0
"2023-05-26 15:27:20.95",7468,0,0,0,0,0,0
"2023-05-26 15:27:21",7469,0,0,0,0,0,0
"2023-05-26 15:27:21.05",7470,0,0,0,0,0,0
"2023-05-26 15:27:21.1",7471,0,0,0,0,0,0
"2023-05-26 15:27:21.15",7472,0,0,0,0,0,0
"2023-05-26 15:27:21.2",7473,0,0,0,0,0,0
"2023-05-26 15:27:21.25",7474,0,0,0,0,0,0
"2023-05-26 15:27:21.3",7475,0,0,0,0,0,0
"2023-05-26 15:27:21.35",7476,0,0,0,0,0,0
"2023-05-26 15:27:21.4",7477,0,0,0,0,0,0
"2023-05-26 15:27:21.45",7478,0,0,0,0,0,0
"2023-05-26 15:27:21.5",7479,0,0,0,0,0,0
"2023-05-26 15:27:21.55",7480,0,0,0,0,0,0
"2023-05-26 15:27:21.6",7481,0,0,0,0,0,0
"2023-05-26 15:27:21.65",7482,0,0,0,0,0,0
"2023-05-26 15:27:21.7",7483,0,0,0,0,0,0
"2023-05-26 15:27:21.75",7484,0,0,0,0,0,0
"2023-05-26 15:27:21.8",7485,0,0,0,0,0,0
"2023-05-26 15:27:21.85",7486,0,0,0,0,0,0
"2023-05-26 15:27:21.9",7487,0,0,0,0,0,0
"2023-05-26 15:27:21.95",7488,0,0,0,0,0,0
"2023-05-26 15:27:22",7489,0,0,0,0,0,0
"2023-05-26 15:27:22.05",7490,0,0,0,0,0,0
"2023-05-26 15:27:22.1",7491,0,0,0,0,0,0
"2023-05-26 15:27:22.15",7492,0,0,0,0,0,0
"2023-05-26 15:27:22.2",7493,0,0,0,0,0,0
"2023-05-26 15:27:22.25",7494,0,0,0,0,0,0
"2023-05-26 15:27:22.3",7495,0,0,0,0,0,0
"2023-05-26 15:27:22.35",7496,0,0,0,0,0,0
"2023-05-26 15:27:22.4",7497,0,0,0,0,0,0
"2023-05-26 15:27:22.45",7498,0,0,0,0,0,0
"2023-05-26 15:27:22.5",7499,0,0,0,0,0,0
"2023-05-26 15:27:22.55",7500,0,0,0,0,0,0
"2023-05-26 15:27:22.6",7501,0,0,0,0,0,0
"2023-05-26 15:27:22.65",7502,0,0,0,0,0,0
"2023-05-26 15:27:22.7",7503,0,0,0,0,0,0
"2023-05-26 15:27:22.75",7504,0,0,0,0,0,0
"2023-05-26 15:27:22.8",7505,0,0,0,0,0,0
"2023-05-26 15:27:22.85",7506,0,0,0,0,0,0
"2023-05-26 15:27:22.9",7507,0,0,0,0,0,0
"2023-05-26 15:27:22.95",7508,0,0,0,0,0,0
"2023-05-26 15:27:23",7509,0,0,0,0,0,0
"2023-05-26 15:27:23.05",7510,0,0,0,0,0,0
"2023-05-26 15:27:23.1",7511,0,0,0,0,0,0
"2023-05-26 15:27:23.15",7512,0,0,0,0,0,0
"2023-05-26 15:27:23.2",7513,0,0,0,0,0,0
"2023-05-26 15:27:23.25",7514,0,0,0,0,0,0
"2023-05-26 15:27:23.3",7515,0,0,0,0,0,0
"2023-05-26 15:27:23.35",7516,0,0,0,0,0,0
"2023-05-26 15:27:23.4",7517,0,0,0,0,0,0
"2023-05-26 15:27:23.45",7518,0,0,0,0,0,0
"2023-05-26 15:27:23.5",7519,0,0,0,0,0,0
"2023-05-26 15:27:23.55",7520,0,0,0,0,0,0
"2023-05-26 15:27:23.6",7521,0,0,0,0,0,0
"2023-05-26 15:27:23.65",7522,0,0,0,0,0,0
"2023-05-26 15:27:23.7",7523,0,0,0,0,0,0
"2023-05-26 15:27:23.75",7524,0,0,0,0,0,0
"2023-05-26 15:27:23.8",7525,0,0,0,0,0,0
"2023-05-26 15:27:23.85",7526,0,0,0,0,0,0
"2023-05-26 15:27:23.9",7527,0,0,0,0,0,0
"2023-05-26 15:27:23.95",7528,0,0,0,0,0,0
"2023-05-26 15:27:24",7529,0,0,0,0,0,0
"2023-05-26 15:27:24.05",7530,0,0,0,0,0,0
"2023-05-26 15:27:24.1",7531,0,0,0,0,0,0
"2023-05-26 15:27:24.15",7532,0,0,0,0,0,0
"2023-05-26 15:27:24.2",7533,0,0,0,0,0,0
"2023-05-26 15:27:24.25",7534,0,0,0,0,0,0
"2023-05-26 15:27:24.3",7535,0,0,0,0,0,0
"2023-05-26 15:27:24.35",7536,0,0,0,0,0,0
"2023-05-26 15:27:24.4",7537,0,0,0,0,0,0
"2023-05-26 15:27:24.45",7538,0,0,0,0,0,0
"2023-05-26 15:27:24.5",7539,0,0,0,0,0,0
"2023-05-26 15:27:24.55",7540,0,0,0,0,0,0
"2023-05-26 15:27:24.6",7541,0,0,0,0,0,0
"2023-05-26 15:27:24.65",7542,0,0,0,0,0,0
"2023-05-26 15:27:24.7",7543,0,0,0,0,0,0
"2023-05-26 15:27:24.75",7544,0,0,0,0,0,0
"2023-05-26 15:27:24.8",7545,0,0,0,0,0,0
"2023-05-26 15:27:24.85",7546,0,0,0,0,0,0
"2023-05-26 15:27:24.9",7547,0,0,0,0,0,0
"2023-05-26 15:27:24.95",7548,0,0,0,0,0,0
"2023-05-26 15:27:25",7549,0,0,0,0,0,0
"2023-05-26 15:27:25.05",7550,0,0,0,0,0,0
"2023-05-26 15:27:25.1",7551,0,0,0,0,0,0
"2023-05-26 15:27:25.15",7552,0,0,0,0,0,0
"2023-05-26 15:27:25.2",7553,0,0,0,0,0,0
"2023-05-26 15:27:25.25",7554,0,0,0,0,0,0
"2023-05-26 15:27:25.3",7555,0,0,0,0,0,0
"2023-05-26 15:27:25.35",7556,0,0,0,0,0,0
"2023-05-26 15:27:25.4",7557,0,0,0,0,0,0
"2023-05-26 15:27:25.45",7558,0,0,0,0,0,0
"2023-05-26 15:27:25.5",7559,0,0,0,0,0,0
"2023-05-26 15:27:25.55",7560,0,0,0,0,0,0
"2023-05-26 15:27:25.6",7561,0,0,0,0,0,0
"2023-05-26 15:27:25.65",7562,0,0,0,0,0,0
"2023-05-26 15:27:25.7",7563,0,0,0,0,0,0
"2023-05-26 15:27:25.75",7564,0,0,0,0,0,0
"2023-05-26 15:27:25.8",7565,0,0,0,0,0,0
"2023-05-26 15:27:25.85",7566,0,0,0,0,0,0
"2023-05-26 15:27:25.9",7567,0,0,0,0,0,0
"2023-05-26 15:27:25.95",7568,0,0,0,0,0,0
"2023-05-26 15:27:26",7569,0,0,0,0,0,0
"2023-05-26 15:27:26.05",7570,0,0,0,0,0,0
"2023-05-26 15:27:26.1",7571,0,0,0,0,0,0
"2023-05-26 15:27:26.15",7572,0,0,0,0,0,0
"2023-05-26 15:27:26.2",7573,0,0,0,0,0,0
"2023-05-26 15:27:26.25",7574,0,0,0,0,0,0
"2023-05-26 15:27:26.3",7575,0,0,0,0,0,0
"2023-05-26 15:27:26.35",7576,0,0,0,0,0,0
"2023-05-26 15:27:26.4",7577,0,0,0,0,0,0
"2023-05-26 15:27:26.45",7578,0,0,0,0,0,0
"2023-05-26 15:27:26.5",7579,0,0,0,0,0,0
"2023-05-26 15:27:26.55",7580,0,0,0,0,0,0
"2023-05-26 15:27:26.6",7581,0,0,0,0,0,0
"2023-05-26 15:27:26.65",7582,0,0,0,0,0,0
"2023-05-26 15:27:26.7",7583,0,0,0,0,0,0
"2023-05-26 15:27:26.75",7584,0,0,0,0,0,0
"2023-05-26 15:27:26.8",7585,0,0,0,0,0,0
"2023-05-26 15:27:26.85",7586,0,0,0,0,0,0
"2023-05-26 15:27:26.9",7587,0,0,0,0,0,0
"2023-05-26 15:27:26.95",7588,0,0,0,0,0,0
"2023-05-26 15:27:27",7589,0,0,0,0,0,0
"2023-05-26 15:27:27.05",7590,0,0,0,0,0,0
"2023-05-26 15:27:27.1",7591,0,0,0,0,0,0
"2023-05-26 15:27:27.15",7592,0,0,0,0,0,0
"2023-05-26 15:27:27.2",7593,0,0,0,0,0,0
"2023-05-26 15:27:27.25",7594,0,0,0,0,0,0
"2023-05-26 15:27:27.3",7595,0,0,0,0,0,0
"2023-05-26 15:27:27.35",7596,0,0,0,0,0,0
"2023-05-26 15:27:27.4",7597,0,0,0,0,0,0
"2023-05-26 15:27:27.45",7598,0,0,0,0,0,0
"2023-05-26 15:27:27.5",7599,0,0,0,0,0,0
"2023-05-26 15:27:27.55",7600,0,0,0,0,0,0
"2023-05-26 15:27:27.6",7601,0,0,0,0,0,0
"2023-05-26 15:27:27.65",7602,0,0,0,0,0,0
"2023-05-26 15:27:27.7",7603,0,0,0,0,0,0
"2023-05-26 15:27:27.75",7604,0,0,0,0,0,0
"2023-05-26 15:27:27.8",7605,0,0,0,0,0,0
"2023-05-26 15:27:27.85",7606,0,0,0,0,0,0
"2023-05-26 15:27:27.9",7607,0,0,0,0,0,0
"2023-05-26 15:27:27.95",7608,0,0,0,0,0,0
"2023-05-26 15:27:28",7609,0,0,0,0,0,0
"2023-05-26 15:27:28.05",7610,0,0,0,0,0,0
"2023-05-26 15:27:28.1",7611,0,0,0,0,0,0
"2023-05-26 15:27:28.15",7612,0,0,0,0,0,0
"2023-05-26 15:27:28.2",7613,0,0,0,0,0,0
"2023-05-26 15:27:28.25",7614,0,0,0,0,0,0
"2023-05-26 15:27:28.3",7615,0,0,0,0,0,0
"2023-05-26 15:27:28.35",7616,0,0,0,0,0,0
"2023-05-26 15:27:28.4",7617,0,0,0,0,0,0
"2023-05-26 15:27:28.45",7618,0,0,0,0,0,0
"2023-05-26 15:27:28.5",7619,0,0,0,0,0,0
"2023-05-26 15:27:28.55",7620,0,0,0,0,0,0
"2023-05-26 15:27:28.6",7621,0,0,0,0,0,0
"2023-05-26 15:27:28.65",7622,0,0,0,0,0,0
"2023-05-26 15:27:28.7",7623,0,0,0,0,0,0
"2023-05-26 15:27:28.75",7624,0,0,0,0,0,0
"2023-05-26 15:27:28.8",7625,0,0,0,0,0,0
"2023-05-26 15:27:28.85",7626,0,0,0,0,0,0
"2023-05-26 15:27:28.9",7627,0,0,0,0,0,0
"2023-05-26 15:27:28.95",7628,0,0,0,0,0,0
"2023-05-26 15:27:29",7629,0,0,0,0,0,0
"2023-05-26 15:27:29.05",7630,0,0,0,0,0,0
"2023-05-26 15:27:29.1",7631,0,0,0,0,0,0
"2023-05-26 15:27:29.15",7632,0,0,0,0,0,0
"2023-05-26 15:27:29.2",7633,0,0,0,0,0,0
"2023-05-26 15:27:29.25",7634,0,0,0,0,0,0
"2023-05-26 15:27:29.3",7635,0,0,0,0,0,0
"2023-05-26 15:27:29.35",7636,0,0,0,0,0,0
"2023-05-26 15:27:29.4",7637,0,0,0,0,0,0
"2023-05-26 15:27:29.45",7638,0,0,0,0,0,0
"2023-05-26 15:27:29.5",7639,0,0,0,0,0,0
"2023-05-26 15:27:29.55",7640,0,0,0,0,0,0
"2023-05-26 15:27:29.6",7641,0,0,0,0,0,0
"2023-05-26 15:27:29.65",7642,0,0,0,0,0,0
"2023-05-26 15:27:29.7",7643,0,0,0,0,0,0
"2023-05-26 15:27:29.75",7644,0,0,0,0,0,0
"2023-05-26 15:27:29.8",7645,0,0,0,0,0,0
"2023-05-26 15:27:29.85",7646,0,0,0,0,0,0
"2023-05-26 15:27:29.9",7647,0,0,0,0,0,0
"2023-05-26 15:27:29.95",7648,0,0,0,0,0,0
"2023-05-26 15:27:30",7649,0,0,0,0,0,0
"2023-05-26 15:27:30.05",7650,0,0,0,0,0,0
"2023-05-26 15:27:30.1",7651,0,0,0,0,0,0
"2023-05-26 15:27:30.15",7652,0,0,0,0,0,0
"2023-05-26 15:27:30.2",7653,0,0,0,0,0,0
"2023-05-26 15:27:30.25",7654,0,0,0,0,0,0
"2023-05-26 15:27:30.3",7655,0,0,0,0,0,0
"2023-05-26 15:27:30.35",7656,0,0,0,0,0,0
"2023-05-26 15:27:30.4",7657,0,0,0,0,0,0
"2023-05-26 15:27:30.45",7658,0,0,0,0,0,0
"2023-05-26 15:27:30.5",7659,0,0,0,0,0,0
"2023-05-26 15:27:30.55",7660,0,0,0,0,0,0
"2023-05-26 15:27:30.6",7661,0,0,0,0,0,0
"2023-05-26 15:27:30.65",7662,0,0,0,0,0,0
"2023-05-26 15:27:30.7",7663,0,0,0,0,0,0
"2023-05-26 15:27:30.75",7664,0,0,0,0,0,0
"2023-05-26 15:27:30.8",7665,0,0,0,0,0,0
"2023-05-26 15:27:30.85",7666,0,0,0,0,0,0
"2023-05-26 15:27:30.9",7667,0,0,0,0,0,0
"2023-05-26 15:27:30.95",7668,0,0,0,0,0,0
"2023-05-26 15:27:31",7669,0,0,0,0,0,0
"2023-05-26 15:27:31.05",7670,0,0,0,0,0,0
"2023-05-26 15:27:31.1",7671,0,0,0,0,0,0
"2023-05-26 15:27:31.15",7672,0,0,0,0,0,0
"2023-05-26 15:27:31.2",7673,0,0,0,0,0,0
"2023-05-26 15:27:31.25",7674,0,0,0,0,0,0
"2023-05-26 15:27:31.3",7675,0,0,0,0,0,0
"2023-05-26 15:27:31.35",7676,0,0,0,0,0,0
"2023-05-26 15:27:31.4",7677,0,0,0,0,0,0
"2023-05-26 15:27:31.45",7678,0,0,0,0,0,0
"2023-05-26 15:27:31.5",7679,0,0,0,0,0,0
"2023-05-26 15:27:31.55",7680,0,0,0,0,0,0
"2023-05-26 15:27:31.6",7681,0,0,0,0,0,0
"2023-05-26 15:27:31.65",7682,0,0,0,0,0,0
"2023-05-26 15:27:31.7",7683,0,0,0,0,0,0
"2023-05-26 15:27:31.75",7684,0,0,0,0,0,0
"2023-05-26 15:27:31.8",7685,0,0,0,0,0,0
"2023-05-26 15:27:31.85",7686,0,0,0,0,0,0
"2023-05-26 15:27:31.9",7687,0,0,0,0,0,0
"2023-05-26 15:27:31.95",7688,0,0,0,0,0,0
"2023-05-26 15:27:32",7689,0,0,0,0,0,0
"2023-05-26 15:27:32.05",7690,0,0,0,0,0,0
"2023-05-26 15:27:32.1",7691,0,0,0,0,0,0
"2023-05-26 15:27:32.15",7692,0,0,0,0,0,0
"2023-05-26 15:27:32.2",7693,0,0,0,0,0,0
"2023-05-26 15:27:32.25",7694,0,0,0,0,0,0
"2023-05-26 15:27:32.3",7695,0,0,0,0,0,0
"2023-05-26 15:27:32.35",7696,0,0,0,0,0,0
"2023-05-26 15:27:32.4",7697,0,0,0,0,0,0
"2023-05-26 15:27:32.45",7698,0,0,0,0,0,0
"2023-05-26 15:27:32.5",7699,0,0,0,0,0,0
"2023-05-26 15:27:32.55",7700,0,0,0,0,0,0
"2023-05-26 15:27:32.6",7701,0,0,0,0,0,0
"2023-05-26 15:27:32.65",7702,0,0,0,0,0,0
"2023-05-26 15:27:32.7",7703,0,0,0,0,0,0
"2023-05-26 15:27:32.75",7704,0,0,0,0,0,0
"2023-05-26 15:27:32.8",7705,0,0,0,0,0,0
"2023-05-26 15:27:32.85",7706,0,0,0,0,0,0
"2023-05-26 15:27:32.9",7707,0,0,0,0,0,0
"2023-05-26 15:27:32.95",7708,0,0,0,0,0,0
"2023-05-26 15:27:33",7709,0,0,0,0,0,0
"2023-05-26 15:27:33.05",7710,0,0,0,0,0,0
"2023-05-26 15:27:33.1",7711,0,0,0,0,0,0
"2023-05-26 15:27:33.15",7712,0,0,0,0,0,0
"2023-05-26 15:27:33.2",7713,0,0,0,0,0,0
"2023-05-26 15:27:33.25",7714,0,0,0,0,0,0
"2023-05-26 15:27:33.3",7715,0,0,0,0,0,0
"2023-05-26 15:27:33.35",7716,0,0,0,0,0,0
"2023-05-26 15:27:33.4",7717,0,0,0,0,0,0
"2023-05-26 15:27:33.45",7718,0,0,0,0,0,0
"2023-05-26 15:27:33.5",7719,0,0,0,0,0,0
"2023-05-26 15:27:33.55",7720,0,0,0,0,0,0
"2023-05-26 15:27:33.6",7721,0,0,0,0,0,0
"2023-05-26 15:27:33.65",7722,0,0,0,0,0,0
"2023-05-26 15:27:33.7",7723,0,0,0,0,0,0
"2023-05-26 15:27:33.75",7724,0,0,0,0,0,0
"2023-05-26 15:27:33.8",7725,0,0,0,0,0,0
"2023-05-26 15:27:33.85",7726,0,0,0,0,0,0
"2023-05-26 15:27:33.9",7727,0,0,0,0,0,0
"2023-05-26 15:27:33.95",7728,0,0,0,0,0,0
"2023-05-26 15:27:34",7729,0,0,0,0,0,0
"2023-05-26 15:27:34.05",7730,0,0,0,0,0,0
"2023-05-26 15:27:34.1",7731,0,0,0,0,0,0
"2023-05-26 15:27:34.15",7732,0,0,0,0,0,0
"2023-05-26 15:27:34.2",7733,0,0,0,0,0,0
"2023-05-26 15:27:34.25",7734,0,0,0,0,0,0
"2023-05-26 15:27:34.3",7735,0,0,0,0,0,0
"2023-05-26 15:27:34.35",7736,0,0,0,0,0,0
"2023-05-26 15:27:34.4",7737,0,0,0,0,0,0
"2023-05-26 15:27:34.45",7738,0,0,0,0,0,0
"2023-05-26 15:27:34.5",7739,0,0,0,0,0,0
"2023-05-26 15:27:34.55",7740,0,0,0,0,0,0
"2023-05-26 15:27:34.6",7741,0,0,0,0,0,0
"2023-05-26 15:27:34.65",7742,0,0,0,0,0,0
"2023-05-26 15:27:34.7",7743,0,0,0,0,0,0
"2023-05-26 15:27:34.75",7744,0,0,0,0,0,0
"2023-05-26 15:27:34.8",7745,0,0,0,0,0,0
"2023-05-26 15:27:34.85",7746,0,0,0,0,0,0
"2023-05-26 15:27:34.9",7747,0,0,0,0,0,0
"2023-05-26 15:27:34.95",7748,0,0,0,0,0,0
"2023-05-26 15:27:35",7749,0,0,0,0,0,0
"2023-05-26 15:27:35.05",7750,0,0,0,0,0,0
"2023-05-26 15:27:35.1",7751,0,0,0,0,0,0
"2023-05-26 15:27:35.15",7752,0,0,0,0,0,0
"2023-05-26 15:27:35.2",7753,0,0,0,0,0,0
"2023-05-26 15:27:35.25",7754,0,0,0,0,0,0
"2023-05-26 15:27:35.3",7755,0,0,0,0,0,0
"2023-05-26 15:27:35.35",7756,0,0,0,0,0,0
"2023-05-26 15:27:35.4",7757,0,0,0,0,0,0
"2023-05-26 15:27:35.45",7758,0,0,0,0,0,0
"2023-05-26 15:27:35.5",7759,0,0,0,0,0,0
"2023-05-26 15:27:35.55",7760,0,0,0,0,0,0
"2023-05-26 15:27:35.6",7761,0,0,0,0,0,0
"2023-05-26 15:27:35.65",7762,0,0,0,0,0,0
"2023-05-26 15:27:35.7",7763,0,0,0,0,0,0
"2023-05-26 15:27:35.75",7764,0,0,0,0,0,0
"2023-05-26 15:27:35.8",7765,0,0,0,0,0,0
"2023-05-26 15:27:35.85",7766,0,0,0,0,0,0
"2023-05-26 15:27:35.9",7767,0,0,0,0,0,0
"2023-05-26 15:27:35.95",7768,0,0,0,0,0,0
"2023-05-26 15:27:36",7769,0,0,0,0,0,0
"2023-05-26 15:27:36.05",7770,0,0,0,0,0,0
"2023-05-26 15:27:36.1",7771,0,0,0,0,0,0
"2023-05-26 15:27:36.15",7772,0,0,0,0,0,0
"2023-05-26 15:27:36.2",7773,0,0,0,0,0,0
"2023-05-26 15:27:36.25",7774,0,0,0,0,0,0
"2023-05-26 15:27:36.3",7775,0,0,0,0,0,0
"2023-05-26 15:27:36.35",7776,0,0,0,0,0,0
"2023-05-26 15:27:36.4",7777,0,0,0,0,0,0
"2023-05-26 15:27:36.45",7778,0,0,0,0,0,0
"2023-05-26 15:27:36.5",7779,0,0,0,0,0,0
"2023-05-26 15:27:36.55",7780,0,0,0,0,0,0
"2023-05-26 15:27:36.6",7781,0,0,0,0,0,0
"2023-05-26 15:27:36.65",7782,0,0,0,0,0,0
"2023-05-26 15:27:36.7",7783,0,0,0,0,0,0
"2023-05-26 15:27:36.75",7784,0,0,0,0,0,0
"2023-05-26 15:27:36.8",7785,0,0,0,0,0,0
"2023-05-26 15:27:36.85",7786,0,0,0,0,0,0
"2023-05-26 15:27:36.9",7787,0,0,0,0,0,0
"2023-05-26 15:27:36.95",7788,0,0,0,0,0,0
"2023-05-26 15:27:37",7789,0,0,0,0,0,0
"2023-05-26 15:27:37.05",7790,0,0,0,0,0,0
"2023-05-26 15:27:37.1",7791,0,0,0,0,0,0
"2023-05-26 15:27:37.15",7792,0,0,0,0,0,0
"2023-05-26 15:27:37.2",7793,0,0,0,0,0,0
"2023-05-26 15:27:37.25",7794,0,0,0,0,0,0
"2023-05-26 15:27:37.3",7795,0,0,0,0,0,0
"2023-05-26 15:27:37.35",7796,0,0,0,0,0,0
"2023-05-26 15:27:37.4",7797,0,0,0,0,0,0
"2023-05-26 15:27:37.45",7798,0,0,0,0,0,0
"2023-05-26 15:27:37.5",7799,0,0,0,0,0,0
"2023-05-26 15:27:37.55",7800,0,0,0,0,0,0
"2023-05-26 15:27:37.6",7801,0,0,0,0,0,0
"2023-05-26 15:27:37.65",7802,0,0,0,0,0,0
"2023-05-26 15:27:37.7",7803,0,0,0,0,0,0
"2023-05-26 15:27:37.75",7804,0,0,0,0,0,0
"2023-05-26 15:27:37.8",7805,0,0,0,0,0,0
"2023-05-26 15:27:37.85",7806,0,0,0,0,0,0
"2023-05-26 15:27:37.9",7807,0,0,0,0,0,0
"2023-05-26 15:27:37.95",7808,0,0,0,0,0,0
"2023-05-26 15:27:38",7809,0,0,0,0,0,0
"2023-05-26 15:27:38.05",7810,0,0,0,0,0,0
"2023-05-26 15:27:38.1",7811,0,0,0,0,0,0
"2023-05-26 15:27:38.15",7812,0,0,0,0,0,0
"2023-05-26 15:27:38.2",7813,0,0,0,0,0,0
"2023-05-26 15:27:38.25",7814,0,0,0,0,0,0
"2023-05-26 15:27:38.3",7815,0,0,0,0,0,0
"2023-05-26 15:27:38.35",7816,0,0,0,0,0,0
"2023-05-26 15:27:38.4",7817,0,0,0,0,0,0
"2023-05-26 15:27:38.45",7818,0,0,0,0,0,0
"2023-05-26 15:27:38.5",7819,0,0,0,0,0,0
"2023-05-26 15:27:38.55",7820,0,0,0,0,0,0
"2023-05-26 15:27:38.6",7821,0,0,0,0,0,0
"2023-05-26 15:27:38.65",7822,0,0,0,0,0,0
"2023-05-26 15:27:38.7",7823,0,0,0,0,0,0
"2023-05-26 15:27:38.75",7824,0,0,0,0,0,0
"2023-05-26 15:27:38.8",7825,0,0,0,0,0,0
"2023-05-26 15:27:38.85",7826,0,0,0,0,0,0
"2023-05-26 15:27:38.9",7827,0,0,0,0,0,0
"2023-05-26 15:27:38.95",7828,0,0,0,0,0,0
"2023-05-26 15:27:39",7829,0,0,0,0,0,0
"2023-05-26 15:27:39.05",7830,0,0,0,0,0,0
"2023-05-26 15:27:39.1",7831,0,0,0,0,0,0
"2023-05-26 15:27:39.15",7832,0,0,0,0,0,0
"2023-05-26 15:27:39.2",7833,0,0,0,0,0,0
"2023-05-26 15:27:39.25",7834,0,0,0,0,0,0
"2023-05-26 15:27:39.3",7835,0,0,0,0,0,0
"2023-05-26 15:27:39.35",7836,0,0,0,0,0,0
"2023-05-26 15:27:39.4",7837,0,0,0,0,0,0
"2023-05-26 15:27:39.45",7838,0,0,0,0,0,0
"2023-05-26 15:27:39.5",7839,0,0,0,0,0,0
"2023-05-26 15:27:39.55",7840,0,0,0,0,0,0
"2023-05-26 15:27:39.6",7841,0,0,0,0,0,0
"2023-05-26 15:27:39.65",7842,0,0,0,0,0,0
"2023-05-26 15:27:39.7",7843,0,0,0,0,0,0
"2023-05-26 15:27:39.75",7844,0,0,0,0,0,0
"2023-05-26 15:27:39.8",7845,0,0,0,0,0,0
"2023-05-26 15:27:39.85",7846,0,0,0,0,0,0
"2023-05-26 15:27:39.9",7847,0,0,0,0,0,0
"2023-05-26 15:27:39.95",7848,0,0,0,0,0,0
"2023-05-26 15:27:40",7849,0,0,0,0,0,0
"2023-05-26 15:27:40.05",7850,0,0,0,0,0,0
"2023-05-26 15:27:40.1",7851,0,0,0,0,0,0
"2023-05-26 15:27:40.15",7852,0,0,0,0,0,0
"2023-05-26 15:27:40.2",7853,0,0,0,0,0,0
"2023-05-26 15:27:40.25",7854,0,0,0,0,0,0
"2023-05-26 15:27:40.3",7855,0,0,0,0,0,0
"2023-05-26 15:27:40.35",7856,0,0,0,0,0,0
"2023-05-26 15:27:40.4",7857,0,0,0,0,0,0
"2023-05-26 15:27:40.45",7858,0,0,0,0,0,0
"2023-05-26 15:27:40.5",7859,0,0,0,0,0,0
"2023-05-26 15:27:40.55",7860,0,0,0,0,0,0
"2023-05-26 15:27:40.6",7861,0,0,0,0,0,0
"2023-05-26 15:27:40.65",7862,0,0,0,0,0,0
